baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,603,0.5555555555555556,0.75,4.333333333333333,8,6
random_same_edge_budget,1018,0.9106090373280943,1.0,2.125,8,8
