dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
scene-play-v0,10,core_plus_bottleneck,64,strict_selected,1,1,1.0,4.0,21.68910254953006,21.68910254953006,100,1.0,1.0,0.01,0.01,,,
scene-play-v0,10,core_plus_bottleneck,64,virtual_query,100,89,0.89,2.9887640449438204,25.44901032775025,23.707106781186546,100,,,,,1.73,2.0,0.6655000000000001
