edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score,transfer_edge_policy_support_score,transfer_edge_proxy_score
1897,5685,412,474,4.373011274488849,low_compatibility_junction,0.00444349400184192,137,0.015605906999181782,0.914964620991839,0.2505158290517718,0.0
1898,6539,474,471,4.340259815042824,low_compatibility_junction,0.0061126401592646405,159,0.0182653162979705,0.8849246284579024,0.2505158290517718,0.0
1899,3138,232,474,4.328017198354368,low_compatibility_junction,0.010934551083180425,77,0.03429123522371835,0.8035699655112416,0.2505158290517718,0.0
1900,5850,424,474,4.306025846475144,low_compatibility_junction,0.03036581459912538,70,0.0711883072373757,0.5448110225946303,0.2505158290517718,0.0
1901,5901,427,474,4.300755448270508,low_compatibility_junction,0.007645303653892673,96,0.02513643191605094,0.8582103270804091,0.2505158290517718,0.0
1902,17,0,474,4.286955866564938,low_compatibility_junction,0.006277885660529137,50,0.028240183151223834,0.8820048596259087,0.2505158290517718,0.0
1903,5303,384,474,4.28689769530779,low_compatibility_junction,0.016533943829843058,65,0.04779384653571189,0.7184358385633134,0.2505158290517718,0.0
1904,2507,181,474,4.270670867119457,low_compatibility_junction,0.009505765242929742,49,0.03680506917262165,0.8268637870344459,0.2505158290517718,0.0
1905,5916,428,474,4.260910015694648,low_compatibility_junction,0.023486677744438418,37,0.07286837399868715,0.6251688192689561,0.2505158290517718,0.0
1906,5875,425,474,4.245534110639627,low_compatibility_junction,0.004499266133643686,30,0.028502308148497822,0.9139445994366472,0.2505158290517718,0.0
1907,6527,474,232,4.241920594305127,low_compatibility_junction,0.025430740370731137,28,0.08449932405837605,0.6013279572046828,0.2505158290517718,0.0
1908,4617,331,474,4.239544040550339,low_compatibility_junction,0.03398681606631726,35,0.09506375878154313,0.5067505940753743,0.2505158290517718,0.0
1909,6538,474,428,4.232700753707026,low_compatibility_junction,0.02364054578356445,8,0.1301872026305423,0.6232479064489167,0.2505158290517718,0.0
1910,3936,284,474,4.226482518504053,low_compatibility_junction,0.03349689698661677,20,0.11370963894940814,0.5117403355432835,0.2505158290517718,0.0
1911,1940,145,474,4.211165895846417,low_compatibility_junction,0.027226166566833854,23,0.09466117279123289,0.5801182416319174,0.2505158290517718,0.0
1912,6537,474,424,4.207776750890882,low_compatibility_junction,0.012500541616464033,20,0.061501603173234526,0.7787923468905704,0.2505158290517718,0.0
1913,5553,404,421,3.8966203680592577,low_compatibility_junction,0.0199475945370251,358,0.03457811662142492,0.6710229829957348,0.0076195940568684,0.0
1914,2976,219,404,3.879667084679372,low_compatibility_junction,0.006980846985358753,252,0.017296811993222486,0.8696913158098944,0.0076195940568684,0.0
1915,5899,427,404,3.860640914244901,low_compatibility_junction,0.005718061055174747,221,0.015687812444160676,0.8919357116831889,0.0076195940568684,0.0
1916,5547,404,345,3.8449903533175154,low_compatibility_junction,0.02081438857221126,103,0.04867683766253254,0.6594904606524595,0.0076195940568684,0.0
1917,307,18,404,3.840811816864981,low_compatibility_junction,0.0072708821346168405,80,0.02595637811691018,0.8646610983017515,0.0076195940568684,0.0
1918,5539,404,242,3.8196285216251056,low_compatibility_junction,0.029854321214333762,127,0.059905243924365276,0.5504129720220731,0.0076195940568684,0.0
1919,15,0,404,3.815493959042113,low_compatibility_junction,0.003986986247279371,78,0.0179999867896093,0.9233566418140169,0.0076195940568684,0.0
1920,5557,404,482,3.805389081624957,low_compatibility_junction,0.02312875533886989,95,0.05371107333125555,0.6296601139935823,0.0076195940568684,0.0
1921,2054,153,404,3.803042043979397,low_compatibility_junction,0.003294897693840246,31,0.02350163481744518,0.9362263976914467,0.0076195940568684,0.0
1922,5146,372,404,3.80148468256158,low_compatibility_junction,0.010284166528089415,63,0.03532624354217706,0.8140908331556934,0.0076195940568684,0.0
1923,5533,404,119,3.801153387823113,low_compatibility_junction,0.02898719951772364,20,0.10360530243762076,0.5600417242974558,0.0076195940568684,0.0
1924,5528,404,18,3.800118053987093,low_compatibility_junction,0.01594586222199723,64,0.046883709268541754,0.7269357047885777,0.0076195940568684,0.0
1925,5542,404,308,3.791789249460494,low_compatibility_junction,0.02011676208626124,84,0.05044837243055961,0.6687565130191931,0.0076195940568684,0.0
1926,936,69,404,3.78616630121764,low_compatibility_junction,0.005521329316044492,35,0.030138825243312226,0.8954520662071421,0.0076195940568684,0.0
1927,895,66,404,3.7813373003775688,low_compatibility_junction,0.015069133488144329,94,0.03988539085852409,0.7397946215410507,0.0076195940568684,0.0
1928,5554,404,425,3.7796651527554768,low_compatibility_junction,0.010592996566133066,55,0.03779395096398021,0.8090780161177061,0.0076195940568684,0.0
1929,4661,334,404,3.778328314126648,low_compatibility_junction,0.007320781005546451,13,0.053832576292753107,0.8637986164911797,0.0076195940568684,0.0
1930,2397,174,404,3.776860604790568,low_compatibility_junction,0.009257944432792483,69,0.031961235177162886,0.8309722412999031,0.0076195940568684,0.0
1931,5795,421,404,3.758674734825908,low_compatibility_junction,0.005411265120427642,27,0.03315874821391762,0.8974253815515806,0.0076195940568684,0.0
1932,5548,404,372,3.736942926877937,low_compatibility_junction,0.014332412836469105,37,0.05290820595773347,0.7507757627205548,0.0076195940568684,0.0
1933,5526,404,0,3.7329906575999474,low_compatibility_junction,0.03338933218509663,37,0.09226814921801953,0.512842425531597,0.0076195940568684,0.0
1934,5546,404,334,3.7192396176667226,low_compatibility_junction,0.025635136620559055,29,0.08390914479760664,0.5988747912128497,0.0076195940568684,0.0
1935,1705,130,151,3.71674316971508,low_compatibility_junction,0.007960063121940076,495,0.015819867330728925,0.8528247001164556,0.0041928358816501,0.0
1936,5538,404,232,3.692842371810956,low_compatibility_junction,0.023738053596268096,30,0.07887186255091452,0.6220336600162807,0.0076195940568684,0.0
1937,2023,151,231,3.689640883823541,low_compatibility_junction,0.02129361947332131,271,0.03866747358018572,0.6531996919636253,0.0041928358816501,0.0
1938,5534,404,153,3.683991024639061,low_compatibility_junction,0.027301584854722023,25,0.0920724944910395,0.5792438707421191,0.0076195940568684,0.0
1939,5469,397,404,3.66449761726321,low_compatibility_junction,0.006830273661762476,13,0.05175686275572153,0.8723143095949887,0.0076195940568684,0.0
1940,3037,226,404,3.6605868754402815,low_compatibility_junction,0.008965094269324955,13,0.06043600176908771,0.8358535293397746,0.0076195940568684,0.0
1941,6670,482,404,3.64493278522712,low_compatibility_junction,0.02303804357070476,15,0.09985078044041033,0.630803502513577,0.0076195940568684,0.0
1942,2028,151,343,3.6346570517830856,low_compatibility_junction,0.004446655929338728,74,0.019640125996366574,0.9149067617854499,0.0041928358816501,0.0
1943,2142,157,470,3.617030656667698,low_compatibility_junction,0.011933874562748996,553,0.02103896450108975,0.78766887151287,0.1423067515688872,0.0
1944,2031,151,394,3.608145792937843,low_compatibility_junction,0.016124449182059738,76,0.04467350299111117,0.7243439113953891,0.0041928358816501,0.0
1945,2034,151,510,3.591444449701108,low_compatibility_junction,0.005585235696086615,113,0.019364867146931662,0.8943082953043776,0.0041928358816501,0.0
