dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
antmaze-large-stitch-v0,25,bottleneck,80,strict_selected,118,109,0.923728813559322,3.311926605504587,73.79811959703943,69.49092521342548,500,118.0,109.0,0.236,0.218,,,
antmaze-large-stitch-v0,25,bottleneck,80,virtual_query,500,366,0.732,4.008196721311475,93.51308117818523,73.16328811314415,500,,,,,1.45,2.0,0.42525656565656567
