query_id,reachable,num_adjacent_edge_pairs,strict_compatible_rate
0,True,2,1.0
1,True,2,0.5
2,True,8,0.75
3,True,3,0.6666666666666666
4,True,2,1.0
5,True,2,0.5
6,True,2,0.5
7,True,3,0.6666666666666666
8,True,2,1.0
9,True,2,1.0
10,True,2,1.0
11,True,2,1.0
12,True,2,1.0
13,True,2,0.5
14,True,2,1.0
15,True,2,0.0
16,True,2,1.0
17,True,3,0.6666666666666666
18,True,2,0.5
19,True,3,0.3333333333333333
20,True,3,0.3333333333333333
21,True,4,0.75
22,True,2,1.0
23,True,3,0.6666666666666666
24,True,3,1.0
25,True,2,0.0
26,True,2,1.0
27,True,3,0.6666666666666666
28,True,2,1.0
29,True,2,0.5
30,True,2,1.0
31,True,2,0.5
32,True,1,1.0
33,True,2,0.0
34,True,2,0.5
35,True,2,0.5
36,True,2,0.5
37,True,2,0.5
38,True,2,1.0
39,True,2,1.0
40,False,0,0.0
41,True,2,0.5
42,True,2,1.0
43,True,2,0.5
44,True,2,0.5
45,True,3,0.3333333333333333
46,True,2,0.5
47,True,2,0.5
48,True,2,1.0
49,True,2,1.0
50,True,2,1.0
51,True,2,0.5
52,True,2,1.0
53,True,2,1.0
54,True,3,0.6666666666666666
55,True,2,1.0
56,False,0,0.0
57,False,0,0.0
58,True,2,0.5
59,True,0,1.0
60,True,2,0.5
61,True,2,1.0
62,True,2,0.5
63,True,2,0.5
64,True,2,0.5
65,True,3,0.6666666666666666
66,True,1,1.0
67,True,2,1.0
68,True,2,0.5
69,True,2,0.5
70,True,2,1.0
71,True,0,1.0
72,True,3,0.6666666666666666
73,True,3,0.6666666666666666
74,False,0,0.0
75,True,2,0.0
76,True,2,0.5
77,True,2,0.5
78,True,2,0.5
79,False,0,0.0
80,True,2,0.5
81,True,2,1.0
82,True,2,1.0
83,True,2,0.5
84,False,0,0.0
85,True,2,1.0
86,True,2,1.0
87,True,2,0.5
88,True,3,0.6666666666666666
89,True,2,0.0
90,True,2,1.0
91,True,2,1.0
92,True,2,0.5
93,True,2,1.0
94,True,2,0.5
95,True,2,0.5
96,True,3,0.3333333333333333
97,True,2,0.5
98,True,2,0.5
99,True,3,1.0
100,False,0,0.0
101,True,3,1.0
102,True,2,1.0
103,True,2,0.0
104,False,0,0.0
105,True,2,0.5
106,False,0,0.0
107,True,2,0.5
108,True,2,1.0
109,True,8,0.5
110,True,2,0.0
111,True,3,0.6666666666666666
112,True,3,0.6666666666666666
113,True,2,1.0
114,True,2,0.0
115,True,3,0.3333333333333333
116,True,8,0.75
117,True,2,0.5
