dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
scene-play-v0,5,bottleneck,64,strict_selected,1,1,1.0,3.0,10.351615044897493,10.351615044897493,100,1.0,1.0,0.01,0.01,,,
scene-play-v0,5,bottleneck,64,virtual_query,100,83,0.83,3.5783132530120483,15.688268487827967,14.316227766016837,100,,,,,1.63,2.0,0.5220238095238096
