env,seed,variant,fallback_mode,task_id,episode_id,success,primary_failure_type,first_failure_step,first_failed_subgoal_idx,subgoal_reach_rate,edge_fail_position,initial_goal_dist_phi,best_goal_dist_phi,final_goal_dist_phi,mean_plan_edges,last_plan_edges,replans,local_drift_score,progress_stall_count,oscillation_score
antmaze-medium-navigate-v0,1,gas_shortest,none,2,31,1,,15,,0.6851851851851852,,55.625,2.2673556804656982,3.208834648132324,2.84,1.0,25.0,2.8872419486838163,11,0.9990280723355568
antmaze-medium-navigate-v0,1,gas_shortest,none,3,32,1,,17,,0.5,,21.394311904907227,2.1135952472686768,2.3563015460968018,3.4166666666666665,1.0,24.0,3.3065881014261804,23,0.964797919688121
antmaze-medium-navigate-v0,1,gas_shortest,none,4,33,1,,32,,0.7763157894736842,,50.96293640136719,0.8273608684539795,1.7360225915908811,1.847619047619048,1.0,105.0,2.0803330525620547,38,0.9569799439203304
antmaze-medium-navigate-v0,1,gas_shortest,none,5,34,1,,17,,0.7142857142857143,,50.00456619262695,2.330334424972534,2.680571317672729,2.28,1.0,25.0,2.2973103116407554,12,0.9627658880836756
antmaze-medium-navigate-v0,1,gas_shortest,none,1,35,1,,15,,0.7536231884057971,,57.68406677246094,0.7003936171531677,1.4059652090072632,2.25,1.0,40.0,2.6886188897555074,16,0.9668109057737714
antmaze-medium-navigate-v0,1,gas_shortest,none,2,36,1,,15,,0.7888888888888889,,55.9585189819336,3.129833936691284,3.746625661849976,2.086206896551724,1.0,58.0,3.547212616207402,19,0.9980202045166534
antmaze-medium-navigate-v0,1,gas_shortest,none,3,37,1,,15,,0.5625,,19.672119140625,1.0803776979446411,1.0803776979446411,2.8181818181818183,1.0,22.0,4.389911531677819,17,0.9570404136349346
antmaze-medium-navigate-v0,1,gas_shortest,none,4,38,0,,22,32,0.2108843537414966,,51.11197280883789,12.931082725524902,19.661178588867188,7.102564102564102,3.0,39.0,1.6409337090909022,416,0.9952008260703178
antmaze-medium-navigate-v0,1,gas_shortest,none,5,39,1,,15,,0.8285714285714286,,49.00178146362305,1.2516390085220337,1.2516390085220337,1.5957446808510638,1.0,47.0,6.783329727999142,16,0.9607670878309684
antmaze-medium-navigate-v0,1,gas_shortest,none,1,40,1,,16,,0.7391304347826086,,58.322242736816406,0.6792731285095215,3.4196407794952397,2.2195121951219514,1.0,41.0,9.707907355111622,19,0.9684004690576052
antmaze-medium-navigate-v0,1,gas_shortest,none,2,41,1,,15,,0.6666666666666666,,57.511043548583984,5.009212493896484,5.577237129211426,3.25,1.0,24.0,2.7926557426291327,13,0.9878643688962344
antmaze-medium-navigate-v0,1,gas_shortest,none,3,42,1,,15,,0.5925925925925926,,22.794363021850582,1.731968641281128,1.7535544633865356,2.84,1.0,25.0,5.59614002279964,18,0.9601181251332932
antmaze-medium-navigate-v0,1,gas_shortest,none,4,43,1,,19,,0.5903614457831325,,52.43342971801758,2.1253762245178223,2.3671815395355225,2.769230769230769,1.0,39.0,1.647834123548053,23,0.9720841375117342
antmaze-medium-navigate-v0,1,gas_shortest,none,5,44,1,,18,,0.7049180327868853,,51.35097122192383,3.955356121063232,4.017397880554199,2.1714285714285717,1.0,35.0,1.9686874279765225,10,0.9747756776321556
antmaze-medium-navigate-v0,1,gas_shortest,none,1,45,1,,15,,0.6790123456790124,,57.47111129760742,1.090244174003601,3.6355130672454834,2.883720930232558,1.0,43.0,1.474538678092888,19,0.9807943173473548
antmaze-medium-navigate-v0,1,gas_shortest,none,2,46,1,,15,,0.6037735849056604,,57.48518371582031,3.2484562397003174,3.461761713027954,3.857142857142857,1.0,21.0,3.496679322809473,14,0.9800021967476368
antmaze-medium-navigate-v0,1,gas_shortest,none,3,47,1,,16,,0.6346153846153846,,22.094837188720703,3.114096164703369,3.968196392059326,2.4444444444444446,1.0,27.0,1.4524016462758882,12,0.9698547470813732
antmaze-medium-navigate-v0,1,gas_shortest,none,4,48,1,,25,,0.5833333333333334,,49.50694274902344,0.6044085025787354,2.3266942501068115,2.362068965517241,1.0,58.0,1.9285550016328725,32,0.9742610479687265
antmaze-medium-navigate-v0,1,gas_shortest,none,5,49,1,,15,,0.7346938775510204,,49.13308334350586,2.14371919631958,3.4236598014831543,2.074074074074074,1.0,27.0,1.3663216302036818,11,0.9659489611337337
antmaze-medium-navigate-v0,1,gas_shortest,none,1,50,1,,15,,0.6813186813186813,,58.38094329833984,2.534987449645996,2.534987449645996,2.452830188679245,1.0,53.0,4.8259115631743175,21,0.9751345314382462
antmaze-medium-navigate-v0,1,gas_shortest,none,2,51,1,,15,,0.6231884057971014,,55.79085159301758,1.4639114141464231,4.245424270629883,2.878787878787879,1.0,33.0,1.0856211188043798,17,0.9841066941697586
antmaze-medium-navigate-v0,1,gas_shortest,none,3,52,1,,15,,0.7619047619047619,,23.926801681518555,1.7884505987167358,1.984594464302063,1.5952380952380951,1.0,42.0,1.2310932802162116,14,0.9834108631046165
antmaze-medium-navigate-v0,1,gas_shortest,none,4,53,1,,24,,0.6226415094339622,,52.56411361694336,3.5830414295196533,3.929699420928955,3.4347826086956523,1.0,23.0,0.9848604326489113,15,0.9530720636849982
antmaze-medium-navigate-v0,1,gas_shortest,none,5,54,1,,15,,0.7627118644067796,,48.42624282836914,3.659045457839966,4.363409996032715,1.7777777777777777,1.0,36.0,1.8420536834189367,10,0.9771232882458942
antmaze-medium-navigate-v0,1,gas_shortest,none,1,55,1,,17,,0.6336633663366337,,57.85404586791992,0.8197822570800781,0.840195894241333,2.75,1.0,48.0,3.4902074777248884,30,0.9799761700450024
antmaze-medium-navigate-v0,1,gas_shortest,none,2,56,1,,15,,0.575,,56.499977111816406,5.830336093902588,5.830336093902588,4.2,1.0,15.0,1.5296318802837543,12,1.0
antmaze-medium-navigate-v0,1,gas_shortest,none,3,57,1,,15,,0.6571428571428571,,22.844532012939453,3.306652784347534,3.943142890930176,2.5625,1.0,16.0,1.1657306035486246,10,0.9920480245313741
antmaze-medium-navigate-v0,1,gas_shortest,none,4,58,1,,15,,0.6071428571428571,,52.10250854492188,3.462223768234253,3.664544343948364,3.48,1.0,25.0,1.4078909399809598,17,0.9701875871936476
antmaze-medium-navigate-v0,1,gas_shortest,none,5,59,1,,15,,0.7058823529411765,,48.93686294555664,3.010695695877075,3.5187807083129883,2.259259259259259,1.0,27.0,7.175656674114464,8,0.9740409297486305
antmaze-medium-navigate-v0,1,gas_shortest,none,1,60,1,,21,,0.7123287671232876,,58.348270416259766,0.6046980023384094,1.7892687320709229,2.2439024390243905,1.0,41.0,1.034878567746471,16,0.967333130061604
antmaze-medium-navigate-v0,1,gas_shortest,none,2,61,1,,15,,0.6031746031746031,,57.473419189453125,0.9546029567718506,0.9546029567718506,3.923076923076923,1.0,26.0,1.7049274050135754,12,0.9775764877171297
antmaze-medium-navigate-v0,1,gas_shortest,none,3,62,0,,15,6,0.0387596899224806,,22.79150009155273,22.79150009155273,27.40864372253418,6.095238095238095,6.0,42.0,1.0129781506013762,914,1.0
antmaze-medium-navigate-v0,1,gas_shortest,none,4,63,1,,23,,0.4578313253012048,,51.21950912475586,2.4401206970214844,2.4401206970214844,6.166666666666667,1.0,30.0,1.4369994729417588,35,0.9697456738999296
antmaze-medium-navigate-v0,1,gas_shortest,none,5,64,1,,15,,0.8421052631578947,,49.05595779418945,1.7982983589172363,2.4261481761932373,1.4204545454545454,1.0,88.0,3.474122771276215,15,0.9743119372805045
antmaze-medium-navigate-v0,1,gas_shortest,none,1,65,0,,15,46,0.2830188679245283,,58.50495910644531,39.4022102355957,40.484493255615234,9.657894736842104,9.0,38.0,1.3848720759660418,332,1.0
antmaze-medium-navigate-v0,1,gas_shortest,none,2,66,1,,15,,0.7213114754098361,,56.994407653808594,0.9068750739097596,4.106413841247559,2.625,1.0,32.0,5.212895025502704,17,0.9823272608995633
antmaze-medium-navigate-v0,1,gas_shortest,none,3,67,1,,15,,0.5740740740740741,,19.73677444458008,1.2923290729522705,1.2923290729522705,2.8461538461538463,1.0,26.0,0.7630244317823494,16,0.9648939929037086
antmaze-medium-navigate-v0,1,gas_shortest,none,4,68,1,,27,,0.6610169491525424,,51.77389144897461,1.230329513549805,3.381825685501098,3.206896551724138,1.0,29.0,2.939462593746312,19,0.9462069676800068
antmaze-medium-navigate-v0,1,gas_shortest,none,5,69,1,,15,,0.6341463414634146,,49.40871047973633,3.920666933059693,4.55220365524292,3.0625,1.0,16.0,0.95823025224917,11,0.9836247908132376
antmaze-medium-navigate-v0,1,gas_shortest,none,1,70,1,,15,,0.8596491228070176,,57.41118240356445,0.7803776264190674,5.118476867675781,1.4942528735632183,1.0,87.0,5.053491126718953,28,0.9816863010336565
antmaze-medium-navigate-v0,1,gas_shortest,none,2,71,1,,15,,0.4680851063829787,,57.265174865722656,7.382653713226318,7.38403844833374,6.25,1.0,12.0,1.3028601017298476,17,1.0
antmaze-medium-navigate-v0,1,gas_shortest,none,3,72,1,,15,,0.5714285714285714,,22.393186569213867,1.2584466934204102,1.4589922428131104,2.4864864864864864,1.0,37.0,1.7319942622148836,72,0.9909416478635684
antmaze-medium-navigate-v0,1,gas_shortest,none,4,73,1,,41,,0.4639175257731959,,49.797393798828125,2.5195674896240234,2.5195674896240234,2.8974358974358974,1.0,39.0,2.4678436186185206,46,0.9646370179037613
antmaze-medium-navigate-v0,1,gas_shortest,none,5,74,1,,15,,0.8738738738738738,,47.72900772094727,1.5642181634902954,1.6522798538208008,1.306818181818182,1.0,88.0,1.57149094384735,20,0.9612731940844025
antmaze-medium-navigate-v0,1,gas_shortest,none,1,75,1,,15,,0.680672268907563,,56.527793884277344,1.2948108911514282,2.4488613605499268,2.2686567164179103,1.0,67.0,3.254953464806348,40,0.9836381713530694
antmaze-medium-navigate-v0,1,gas_shortest,none,2,76,1,,15,,0.7468354430379747,,56.861270904541016,4.933452129364014,5.821393013000488,2.191489361702128,1.0,47.0,2.159274571827796,19,1.0
antmaze-medium-navigate-v0,1,gas_shortest,none,3,77,0,,16,5,0.03125,,17.839731216430664,17.839731216430664,28.23270606994629,8.857142857142858,9.0,42.0,0.9315160583639897,867,0.9973878439919965
antmaze-medium-navigate-v0,1,gas_shortest,none,4,78,1,,21,,0.5373134328358209,,52.05617904663086,3.5715525150299072,3.6589317321777344,3.703703703703704,1.0,27.0,0.9210331082696758,19,0.9654605260639868
antmaze-medium-navigate-v0,1,gas_shortest,none,5,79,1,,18,,0.7636363636363637,,49.13822555541992,2.7035062313079834,2.740618944168091,1.8529411764705883,1.0,34.0,1.9921308004070097,8,0.9546093807819822
antmaze-medium-navigate-v0,1,gas_shortest,none,1,80,1,,15,,0.6923076923076923,,57.98060989379883,2.9578239917755127,3.8903520107269287,2.386363636363636,1.0,44.0,2.4461208048906555,16,0.9784342498473086
antmaze-medium-navigate-v0,1,gas_shortest,none,2,81,1,,15,,0.7288135593220338,,56.70196533203125,4.968870639801025,6.7483344078063965,2.6129032258064515,1.0,31.0,4.446580277926283,12,0.9992001106169685
antmaze-medium-navigate-v0,1,gas_shortest,none,3,82,1,,15,,0.4827586206896552,,19.08591651916504,1.405858874320984,1.7573567628860474,3.6176470588235294,1.0,34.0,2.9149327896311235,32,0.9812010562149488
antmaze-medium-navigate-v0,1,gas_shortest,none,4,83,1,,27,,0.6724137931034483,,50.084171295166016,0.9765923023223876,1.169175148010254,3.185185185185185,1.0,27.0,1.2258148898362689,15,0.931250970267597
antmaze-medium-navigate-v0,1,gas_shortest,none,5,84,1,,15,,0.6666666666666666,,49.26057052612305,6.163661003112793,6.163661003112793,2.608695652173913,1.0,23.0,1.3836838999568295,15,0.9995333045000697
antmaze-medium-navigate-v0,1,gas_shortest,none,1,85,1,,15,,0.7424242424242424,,58.28664016723633,1.324109673500061,1.602220892906189,2.685714285714285,1.0,35.0,6.575833667435312,14,0.9677071269053916
antmaze-medium-navigate-v0,1,gas_shortest,none,2,86,1,,15,,0.8045977011494253,,57.41764831542969,2.8751065731048584,4.406806945800781,1.9649122807017545,1.0,57.0,1.4337407171688341,18,0.997858371795208
antmaze-medium-navigate-v0,1,gas_shortest,none,3,87,1,,15,,0.6,,20.469038009643555,2.332221269607544,2.5220370292663574,2.3225806451612905,1.0,31.0,1.1222318318711721,14,0.9897065596740242
antmaze-medium-navigate-v0,1,gas_shortest,none,4,88,1,,20,,0.4823529411764706,,53.02566909790039,2.185424327850342,2.2273919582366943,5.5,1.0,32.0,1.4826653704818742,26,0.9724940020902937
antmaze-medium-navigate-v0,1,gas_shortest,none,5,89,1,,15,,0.8783783783783784,,46.2667236328125,2.2790961265563965,3.200016021728516,1.278688524590164,1.0,122.0,1.654982592485084,31,0.9811647394527062
antmaze-medium-navigate-v0,1,gas_shortest,none,1,90,1,,15,,0.6216216216216216,,57.09370803833008,2.4566659927368164,3.331641674041748,3.0,1.0,35.0,3.320769477377389,16,0.9766557533368432
antmaze-medium-navigate-v0,1,gas_shortest,none,2,91,1,,15,,0.6935483870967742,,56.88054656982422,3.7025129795074463,4.029148101806641,2.967741935483871,1.0,31.0,5.00078398877117,14,0.9962002821148284
antmaze-medium-navigate-v0,1,gas_shortest,none,3,92,1,,15,,0.7297297297297297,,21.84231185913086,1.3666290044784546,2.717430353164673,1.95,1.0,20.0,1.8271827941618224,7,0.9954771672848446
antmaze-medium-navigate-v0,1,gas_shortest,none,4,93,1,,25,,0.6862745098039216,,52.09169769287109,2.270822286605835,2.3456063270568848,3.0416666666666665,1.0,24.0,1.634201273587912,11,0.9471405291109977
antmaze-medium-navigate-v0,1,gas_shortest,none,5,94,1,,15,,0.6666666666666666,,47.655029296875,2.9261398315429688,3.269309759140014,2.363636363636364,1.0,22.0,3.6681926176798374,11,0.9759818766781004
antmaze-medium-navigate-v0,1,gas_shortest,none,1,95,1,,15,,0.7375,,57.48324203491211,0.8149359226226807,3.5761420726776123,2.191489361702128,1.0,47.0,3.2061063945380006,23,0.9813860207672016
antmaze-medium-navigate-v0,1,gas_shortest,none,2,96,1,,15,,0.7,,56.70695495605469,2.0836403369903564,2.3599321842193604,2.32,1.0,50.0,3.141782731576586,27,0.9904233332419732
antmaze-medium-navigate-v0,1,gas_shortest,none,3,97,1,,15,,0.6346153846153846,,22.60651016235352,1.4667795896530151,1.4667795896530151,2.64,1.0,25.0,1.5209029133377607,14,0.986785838887553
antmaze-medium-navigate-v0,1,gas_shortest,none,4,98,1,,15,,0.5423728813559322,,51.96638107299805,3.2565600872039795,3.7069203853607178,4.230769230769231,1.0,26.0,1.2388235929236004,20,0.96233397566761
antmaze-medium-navigate-v0,1,gas_shortest,none,5,99,1,,15,,0.7142857142857143,,49.00807189941406,4.397716522216797,4.583347797393799,2.2222222222222223,1.0,27.0,1.3318083840275892,9,0.9704085988619053
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,0,1,,21,,0.7586206896551724,,56.95133209228516,2.786808490753174,2.786808490753174,2.7241379310344827,1.0,29.0,3.2076397595390747,18,0.9674188840041004
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,1,1,,15,,0.7413793103448276,,56.251197814941406,4.1604084968566895,4.182283878326416,2.7241379310344827,1.0,29.0,4.215181337673639,14,0.9967071242384016
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,2,0,,15,43,0.2625,,23.99742889404297,21.22370147705078,31.995567321777344,9.75,10.0,40.0,1.7913361946633362,352,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,3,1,,15,,0.7444444444444445,,51.96338653564453,0.6900001168251038,0.6900001168251038,2.425925925925926,1.0,54.0,3.366949717096101,23,0.9895229119377756
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,4,1,,15,,0.75,,47.6405143737793,2.9976723194122314,2.9976723194122314,1.829268292682927,1.0,41.0,2.0557049899483566,11,0.9707132809805455
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,5,1,,15,,0.7349397590361446,,57.49386596679688,2.455628633499145,4.031009197235107,2.3404255319148937,1.0,47.0,3.0033463472589346,22,0.9809304703005568
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,6,1,,15,,0.7538461538461538,,57.11954879760742,3.6272571086883545,3.6272571086883545,2.5142857142857142,1.0,35.0,11.388550830321243,17,0.983785899156045
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,7,0,,15,43,0.2625,,23.345518112182617,20.67616081237793,30.186466217041016,10.925,11.0,40.0,1.901628379611335,379,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,8,1,,15,,0.6440677966101694,,50.3928337097168,3.07666563987732,3.07666563987732,3.863636363636364,1.0,22.0,3.386539711382834,15,0.9940994205022372
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,9,1,,15,,0.7045454545454546,,48.9578857421875,3.3834049701690674,3.3834049701690674,2.227272727272727,1.0,22.0,4.776385738198729,11,0.9655637596748378
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,10,1,,15,,0.6166666666666667,,58.19404983520508,1.5167032480239868,2.243321895599365,4.666666666666667,1.0,21.0,5.735583018212419,17,0.9979532984150692
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,11,1,,15,,0.671875,,57.50946807861328,5.020707130432129,5.020707130432129,3.433333333333333,1.0,30.0,2.8670441180161474,16,0.9925368176371546
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,12,1,,15,,0.5185185185185185,,19.37421417236328,0.7584205865859985,1.9180378913879397,4.166666666666667,1.0,18.0,8.974703387717598,24,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,13,1,,15,,0.6744186046511628,,50.90314102172852,1.3409463167190552,1.3409463167190552,3.1627906976744184,1.0,43.0,3.15506740806909,37,0.9968611010482256
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,14,1,,18,,0.6888888888888889,,50.8025016784668,1.529166579246521,1.807147026062012,2.9,1.0,20.0,14.086652225554468,11,0.960914103604461
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,15,1,,15,,0.7333333333333333,,57.54848861694336,2.5136165618896484,2.786165952682495,2.6451612903225805,1.0,31.0,0.8837359372455603,13,0.9725518765069284
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,16,1,,15,,0.7272727272727273,,56.80280685424805,3.7730982303619385,3.7730982303619385,2.3714285714285714,1.0,35.0,6.142998917220701,20,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,17,1,,15,,0.6078431372549019,,22.838939666748047,1.6787880659103394,2.39678168296814,3.2,1.0,20.0,4.233446773994463,17,0.9919754385418218
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,18,1,,15,,0.7236842105263158,,50.996849060058594,1.873658537864685,2.5318193435668945,2.58974358974359,1.0,39.0,6.208093646219467,22,0.9909911341911654
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,19,1,,15,,0.717391304347826,,48.3718147277832,2.7122275829315186,3.322458267211914,2.4285714285714284,1.0,21.0,5.714459677999411,11,0.9854107312400309
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,20,1,,17,,0.8197674418604651,,57.45648956298828,1.709803342819214,4.170482158660889,1.8253968253968251,1.0,126.0,6.01979478993651,38,0.9844246435217981
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,21,1,,15,,0.68,,56.82867813110352,2.389002084732056,2.389002084732056,2.625,1.0,24.0,1.5245614502859373,12,0.9774265771734597
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,22,0,,15,43,0.2608695652173913,,24.356225967407227,22.428346633911133,30.95035743713379,9.925,10.0,40.0,1.0372637055548006,363,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,23,1,,15,,0.7727272727272727,,52.06256484985352,1.5543402433395386,1.7640219926834106,2.5526315789473686,1.0,38.0,1.5056246612851825,14,0.9886764365353424
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,24,1,,15,,0.8640776699029126,,50.528018951416016,2.6649556159973145,5.297252178192139,1.4743589743589745,1.0,78.0,2.3580228329443287,20,0.9897649077160464
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,25,1,,15,,0.6585365853658537,,57.81783676147461,1.3009934425354004,1.9079184532165527,3.1052631578947367,1.0,38.0,5.5878022183133815,24,0.9787789262000433
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,26,1,,15,,0.6153846153846154,,56.93899917602539,5.276942253112793,6.506286144256592,4.0,1.0,21.0,1.5062276275032034,15,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,27,1,,15,,0.7857142857142857,,24.90893173217773,1.5028125047683716,1.5028125047683716,1.64,1.0,25.0,1.5796724916463445,8,0.9786129040164866
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,28,1,,15,,0.7103825136612022,,54.20330810546875,1.0430620908737185,3.923350334167481,2.860869565217391,1.0,115.0,3.341041894079177,56,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,29,1,,15,,0.8133333333333334,,49.7083740234375,1.0632253885269165,1.0632253885269165,1.72,1.0,50.0,3.516992921331322,14,0.9643906528331836
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,30,1,,15,,0.7974683544303798,,57.379276275634766,0.8880124092102051,3.2367100715637207,1.9557522123893805,1.0,113.0,3.899100074003257,45,0.9860297010659552
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,31,1,,15,,0.875,,56.00035858154297,1.4610862731933594,2.7921833992004395,1.5571428571428572,1.0,70.0,3.2026873101986006,12,0.9970178403200716
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,32,1,,17,,0.4677419354838709,,21.801393508911133,1.9262220859527588,2.031160593032837,4.2727272727272725,1.0,22.0,1.565536356930505,24,0.9672569847311085
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,33,1,,15,,0.7313432835820896,,50.49618148803711,3.685824871063232,3.685824871063232,3.0,1.0,31.0,3.2135071846967427,19,0.994558285879656
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,34,1,,15,,0.7608695652173914,,50.10911560058594,3.129016876220703,3.1829843521118164,2.4166666666666665,1.0,24.0,4.590656925228797,11,0.9720178526446775
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,35,1,,15,,0.7746478873239436,,57.6098861694336,2.0116097927093506,2.0590293407440186,2.2142857142857144,1.0,42.0,2.2872601325356734,17,0.9925583915844508
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,36,1,,15,,0.6666666666666666,,56.27981948852539,4.786457538604736,4.786457538604736,3.5789473684210527,1.0,19.0,2.4870601417987537,11,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,37,1,,15,,0.6041666666666666,,18.77371406555176,1.2151620388031006,1.563915491104126,3.1052631578947367,1.0,19.0,2.3954673414984624,17,0.9657632642088477
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,38,0,,15,43,0.2592592592592592,,51.14729309082031,51.09069061279297,54.57112884521485,16.05,16.0,40.0,4.185980373216268,387,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,39,1,,15,,0.82,,49.15304565429688,0.8925806879997253,0.8925806879997253,1.9285714285714288,1.0,28.0,8.740864314696395,9,0.9768048028598625
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,40,1,,15,,0.7,,58.54146957397461,1.2127556800842283,1.2480651140213013,2.9696969696969697,1.0,33.0,3.486449748050261,17,0.9940520885018129
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,41,1,,15,,0.7164179104477612,,57.300968170166016,3.802710294723511,5.064881324768066,2.771428571428572,1.0,35.0,3.60830238938818,14,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,42,1,,15,,0.5423728813559322,,22.080352783203125,2.116004467010498,3.1091670989990234,3.458333333333333,1.0,24.0,5.873515189781366,24,0.973468336663812
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,43,1,,15,,0.5897435897435898,,52.677391052246094,1.016354203224182,1.016354203224182,5.166666666666667,1.0,30.0,3.132750307128996,24,0.9856887354235528
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,44,1,,16,,0.8666666666666667,,51.13135147094727,0.8330394625663757,1.7536227703094482,1.5671641791044777,1.0,67.0,1.7434141752237715,18,0.962070888753539
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,45,1,,15,,0.7291666666666666,,57.60335540771485,2.003312826156616,2.4413864612579346,2.452830188679245,1.0,53.0,5.334652272751705,26,0.9798364739329225
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,46,1,,15,,0.6296296296296297,,57.38115692138672,4.377242088317871,4.377242088317871,3.809523809523809,1.0,21.0,3.123526410035164,14,0.9990147664307792
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,47,1,,16,,0.48,,21.48963928222656,2.1024444103240967,2.1024444103240967,3.8620689655172415,1.0,29.0,4.619724060482406,47,0.9752138937695717
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,48,1,,25,,0.8,,49.68359375,1.0099585056304932,2.4235281944274902,1.9066666666666667,1.0,75.0,4.01989361070333,27,0.9572632349514097
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,49,1,,15,,0.7291666666666666,,49.45833969116211,2.649785041809082,2.649785041809082,2.4782608695652173,1.0,23.0,6.856510653843952,11,0.9732483989784116
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,50,1,,15,,0.6296296296296297,,58.221588134765625,1.4465830326080322,2.785263538360596,3.6176470588235294,1.0,68.0,6.012583079198106,52,0.9869309012693441
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,51,1,,15,,0.6617647058823529,,55.80775451660156,1.3616489171981812,3.7465200424194336,2.7096774193548385,1.0,31.0,4.404481827955636,18,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,52,0,,15,13,0.0902255639097744,,22.59589195251465,19.83230781555176,26.58950424194336,5.341463414634147,5.0,41.0,4.395371410979685,818,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,53,1,,15,,0.7407407407407407,,52.42934799194336,2.3227322101593018,4.225168228149414,2.404255319148936,1.0,47.0,9.077726659076141,18,1.0
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,5,54,1,,15,,0.8088235294117647,,48.415775299072266,2.555976867675781,2.555976867675781,1.6666666666666667,1.0,45.0,3.089666939458787,14,0.9659925899336984
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,1,55,1,,17,,0.7625,,57.626312255859375,1.0748854875564575,2.713753223419189,2.347826086956522,1.0,46.0,6.723501509237981,27,0.9759630521319904
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,2,56,1,,15,,0.6901408450704225,,57.04634475708008,2.228673458099365,2.876739025115967,3.0277777777777777,1.0,36.0,7.126562364731585,17,0.9891991057003308
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,3,57,1,,15,,0.6,,22.73530960083008,1.746261715888977,1.746261715888977,3.0,1.0,26.0,1.6330850526846103,16,0.9824879133211732
antmaze-medium-navigate-v0,1,gas_reachability_soft_calibrated,none,4,58,0,,15,45,0.2699386503067484,,51.753448486328125,49.46062469482422,54.12735366821289,14.175,14.0,40.0,3.7320175453514963,308,1.0
