edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score
5795,570,9,179,4.603900423800438,low_compatibility_junction,0.010335841829973188,22,0.05281908450176352,0.8132498999940132
5796,24262,498,179,4.5972583376758935,low_compatibility_junction,0.010577048701436623,23,0.0526085018781889,0.8093361186119529
5797,9701,198,179,4.596189432805955,low_compatibility_junction,0.00814915362381093,23,0.045042530289449684,0.8496055700113586
5798,23612,483,179,4.547546684469869,low_compatibility_junction,0.0034655782926295486,7,0.04707646416984025,0.9330359326512144
5799,20539,418,179,4.483976574350041,low_compatibility_junction,0.011206340743228793,2,0.15792082298541874,0.7992137757558718
5800,8869,179,253,4.468943759850985,low_compatibility_junction,0.00841942778788507,66,0.030556765570237968,0.8450254313905241
5801,8833,179,129,4.46521460239845,low_compatibility_junction,0.00791123801842332,75,0.028041418336070757,0.8536578919423158
5802,8889,179,313,4.459819955578601,low_compatibility_junction,0.008709693939167526,66,0.031225398975506576,0.8401339977101924
5803,8863,179,245,4.439273384701827,low_compatibility_junction,0.008144924423265221,38,0.0368400283814117,0.8496774360974833
5804,8944,179,488,4.43874869100924,low_compatibility_junction,0.007174106021263102,47,0.03138947202878795,0.8663362897732119
5805,8798,179,13,4.431426607712528,low_compatibility_junction,0.00845820981913301,85,0.028009968831674222,0.8443702494625218
5806,8866,179,250,4.427822661461606,low_compatibility_junction,0.021911228075623512,1,0.3120390857096592,0.6451808837934455
5807,8870,179,256,4.41560921489755,low_compatibility_junction,0.008473393692350043,201,0.02119924179739578,0.8441138721761727
5808,8895,179,333,4.408173494475175,low_compatibility_junction,0.00904222373127826,134,0.02514279540141047,0.834565144659636
5809,8913,179,392,4.404691141370876,low_compatibility_junction,0.008283396963489013,69,0.029758525069580363,0.8473275516851161
5810,8937,179,472,4.397378265701942,low_compatibility_junction,0.00903295590207995,101,0.027568712995440413,0.834719851141437
5811,8894,179,322,4.3914038412651815,low_compatibility_junction,0.0077660605944529695,114,0.02394328586225942,0.8561401309231124
5812,8842,179,158,4.380178683054425,low_compatibility_junction,0.00919793180419483,69,0.031827518317928,0.8319702166611845
5813,8902,179,353,4.36979935010514,low_compatibility_junction,0.007827708610940525,112,0.024213385446373963,0.8550851945859455
5814,7433,155,179,4.3483940227992415,low_compatibility_junction,0.009657890465336315,132,0.026423148556878787,0.8243518734761787
5815,17479,354,179,4.344074331324979,low_compatibility_junction,0.010297028557529715,88,0.031498728989604347,0.813881442883424
5816,12608,257,179,4.334900671006567,low_compatibility_junction,0.013802063863118172,149,0.03266611449615037,0.7587816096872422
5817,7360,153,179,4.323796353020401,low_compatibility_junction,0.011920941948539201,208,0.0267590896710204,0.7878726302158678
5818,22844,471,179,4.319321903439095,low_compatibility_junction,0.011992703525234677,73,0.03711464445194706,0.7867426616495047
5819,8803,179,36,4.309061663446525,low_compatibility_junction,0.011420390382251778,296,0.023594877952973464,0.795799660467445
5820,12123,249,179,4.307860382413438,low_compatibility_junction,0.01149100050240857,73,0.036081851772039444,0.7946766234389543
5821,15954,323,179,4.304823349106553,low_compatibility_junction,0.01574910795961446,184,0.03388233669703948,0.7298018944081768
5822,8936,179,471,4.298163185860654,low_compatibility_junction,0.012044293456710875,122,0.031518816061457594,0.7859313202918572
5823,11444,236,179,4.297921316783951,low_compatibility_junction,0.013967891471743907,92,0.038118472497667255,0.7562692393976457
5824,9470,194,179,4.296927942962776,low_compatibility_junction,0.007551859142646815,72,0.027625066161786088,0.8598157276630687
5825,8881,179,292,4.294635385937586,low_compatibility_junction,0.010203493320301548,254,0.022626126325608002,0.8154053997523822
5826,8884,179,300,4.292763585085315,low_compatibility_junction,0.016803846037389287,259,0.032591243256518666,0.7145681385864604
5827,24437,504,179,4.290580779999569,low_compatibility_junction,0.009723744998446596,106,0.028496150174519418,0.8232668420205036
5828,22716,467,179,4.289180972640539,low_compatibility_junction,0.010960407704780144,56,0.038380910408923226,0.8031545208499116
5829,8807,179,51,4.285458783543255,low_compatibility_junction,0.010013369251067487,262,0.02213038134637969,0.8185118660029571
5830,16351,331,179,4.27975361078775,low_compatibility_junction,0.03030271614319132,227,0.05294832081982588,0.5454989912869812
5831,11702,242,179,4.278544515685416,low_compatibility_junction,0.015259147047736617,172,0.03372022163703865,0.7369885366718077
5832,17313,352,179,4.2722131793052505,low_compatibility_junction,0.01790564055780588,188,0.037033751313977195,0.6989942162128829
5833,24,0,179,4.272130185662141,low_compatibility_junction,0.02973313923069762,138,0.05850294370992221,0.5517485926151862
5834,2689,51,179,4.2699243033092005,low_compatibility_junction,0.02017468589945847,142,0.04353696941812929,0.6679822230573689
5835,4740,96,179,4.269653366298656,low_compatibility_junction,0.015721282441981708,157,0.03533456252460611,0.730208149749969
5836,8940,179,479,4.267168733071947,low_compatibility_junction,0.012504293787458988,146,0.03064312200585055,0.778733905842304
5837,1432,23,179,4.2669069412519205,low_compatibility_junction,0.024277318988242768,160,0.04842060850950952,0.6153608841602624
5838,23134,475,179,4.263976733788928,low_compatibility_junction,0.015221755906168255,128,0.03659564065213511,0.7375398796537274
5839,8827,179,108,4.262550788932825,low_compatibility_junction,0.012970651171385817,149,0.03125770852655865,0.7715043078760818
5840,8929,179,444,4.262550788932825,low_compatibility_junction,0.012521564951195078,163,0.029700315542563346,0.7784649594792519
5841,16545,334,179,4.262264246089034,low_compatibility_junction,0.025763877999696243,123,0.054130598699868304,0.5973347753702845
5842,13899,284,179,4.261783780949822,low_compatibility_junction,0.025197812397285208,144,0.05112504980548026,0.6041358144605983
5843,24534,506,179,4.261371737347047,low_compatibility_junction,0.011108727488470705,19,0.058501424860483764,0.8007755769427778
5844,20210,412,179,4.260810524374031,low_compatibility_junction,0.00808959235621028,95,0.026176219575357408,0.850618244747727
5845,8857,179,236,4.256625246663774,low_compatibility_junction,0.011756093144523786,148,0.02922463773650911,0.790474514249847
5846,11202,231,179,4.255764218750545,low_compatibility_junction,0.009795755498774657,73,0.032500342665517615,0.8220820182788572
5847,21941,446,179,4.255265763473083,low_compatibility_junction,0.01722688968584407,24,0.0697383247171536,0.708547773026865
5848,2589,48,179,4.255083339122437,low_compatibility_junction,0.010326144885292033,92,0.031091112821316092,0.8134076360749433
5849,2002,36,179,4.254858143421649,low_compatibility_junction,0.015453309704308405,139,0.036119452481002345,0.734132173209538
5850,4033,81,179,4.254588242327023,low_compatibility_junction,0.023363595720373845,139,0.04877440593333344,0.6267096558568892
5851,20437,416,179,4.252640175256855,low_compatibility_junction,0.011540022126193775,59,0.03895155903917927,0.7938978784854538
5852,8843,179,161,4.250170294473356,low_compatibility_junction,0.014958906504658184,140,0.03521902482829639,0.7414273271525853
5853,3451,67,179,4.249034313920987,low_compatibility_junction,0.029238947357279593,108,0.06148860141338068,0.5572290252654499
5854,8945,179,492,4.248205204121289,low_compatibility_junction,0.031785000992544075,184,0.05754573744284232,0.5295646527673262
5855,20783,423,179,4.247925429176575,low_compatibility_junction,0.013521758140996099,99,0.03642806402467963,0.7630473722322638
5856,3724,75,179,4.247153670580848,low_compatibility_junction,0.014923597516784402,86,0.040742846740390526,0.7419510930373261
5857,8943,179,482,4.245817949433161,low_compatibility_junction,0.013918568709101969,169,0.03170586780673552,0.7570156332429486
5858,8879,179,286,4.245514699851922,low_compatibility_junction,0.013736740195478584,96,0.0371823912525311,0.7597735854947686
5859,8880,179,291,4.244743075689391,low_compatibility_junction,0.019171501478611876,246,0.036474309192902205,0.6815197626098016
5860,16890,343,179,4.24451452351137,low_compatibility_junction,0.022416590504013956,117,0.049546473432146694,0.6386927241845686
5861,2831,55,179,4.24416861161826,low_compatibility_junction,0.010425279525489632,88,0.03175860647938572,0.8117964963335955
5862,21861,444,179,4.243565345419167,low_compatibility_junction,0.025967095675102126,150,0.051755361061445626,0.5949119226806534
5863,8916,179,407,4.240764502426742,low_compatibility_junction,0.01559139962000124,158,0.03506158467828399,0.7321074454432579
5864,8814,179,75,4.2398142969032735,low_compatibility_junction,0.017169398465965623,181,0.03625888837849964,0.7093629471068457
5865,8886,179,308,4.2396006147641305,low_compatibility_junction,0.011841244957486851,139,0.0299316109751324,0.7891294531590555
5866,7314,152,179,4.239084488565629,low_compatibility_junction,0.01971916728456732,86,0.04939829491239299,0.6740955950616973
5867,8871,179,257,4.2383685093309,low_compatibility_junction,0.013554398800338138,132,0.03341577032965601,0.7625494074021748
5868,8930,179,446,4.237946042967441,low_compatibility_junction,0.03980198883515436,153,0.07141477274602837,0.45111193530065663
5869,23388,480,179,4.23792848636876,low_compatibility_junction,0.0069508713062443744,41,0.03247105328150561,0.8702128638880773
5870,7084,148,179,4.236575056778055,low_compatibility_junction,0.013454829868195312,70,0.04062836594958448,0.7640694449890716
5871,8921,179,422,4.236540538122511,low_compatibility_junction,0.012664439601649065,100,0.034721572500939275,0.7762436764615207
5872,8928,179,443,4.234795323750354,low_compatibility_junction,0.02234646670426653,179,0.04424595605969556,0.639589103826924
5873,8819,179,85,4.234478484890098,low_compatibility_junction,0.011960734132283034,137,0.0302743755403881,0.787245856206649
5874,8922,179,423,4.232278408651666,low_compatibility_junction,0.011043612347956101,127,0.029320817547029636,0.8018191085766482
5875,19211,394,179,4.229405486075752,low_compatibility_junction,0.010140881899860687,80,0.032208168747847016,0.8164271131344061
5876,3524,69,179,4.227028674257622,low_compatibility_junction,0.0214204927934788,82,0.05309893916987635,0.6515443208032798
5877,14755,300,179,4.227028674257622,low_compatibility_junction,0.02033244044100225,109,0.047101775080609684,0.6658779997236438
5878,23310,479,179,4.225617607287873,low_compatibility_junction,0.018112650478344774,92,0.04561394651057342,0.6961062240254213
5879,2252,41,179,4.222432190094474,low_compatibility_junction,0.0147593835584752,83,0.040896106529988256,0.7443918734627123
5880,8927,179,441,4.220546591244333,low_compatibility_junction,0.019099627555326813,132,0.0426762481681133,0.6825001370572654
5881,10686,219,179,4.219778132752769,low_compatibility_junction,0.03263280559331179,100,0.0680393284340634,0.5206610046475866
5882,21687,441,179,4.219672489472788,low_compatibility_junction,0.017699525109492242,90,0.04518578342577041,0.7018816336622442
5883,20686,421,179,4.218928313186346,low_compatibility_junction,0.0081618116397796,58,0.03141247555146375,0.8493905108172889
5884,12887,260,179,4.217601256596479,low_compatibility_junction,0.015071838363920424,66,0.044690621884772554,0.7397546015725291
5885,4547,91,179,4.216579468172044,low_compatibility_junction,0.021238680397614073,78,0.05358110205493476,0.6539178101654526
5886,23177,477,179,4.216579468172044,low_compatibility_junction,0.024063192145266116,78,0.058489099009148386,0.6180018407893602
5887,22219,453,179,4.214985737851928,low_compatibility_junction,0.023268672793386253,74,0.05802437102405027,0.6279005682462084
5888,4881,99,179,4.214496737347047,low_compatibility_junction,0.040488746837169555,75,0.0860287028977062,0.4449581986957015
5889,8920,179,421,4.212452047938477,low_compatibility_junction,0.023563008043605175,133,0.04965129823220826,0.6242151609243435
5890,20734,422,179,4.212269332164498,low_compatibility_junction,0.017675306777735905,70,0.04882046428194747,0.7022216840552825
5891,21986,447,179,4.212002262656544,low_compatibility_junction,0.026111983524409133,107,0.0567304978530804,0.5931905078260872
5892,1108,18,179,4.210946074953959,low_compatibility_junction,0.020614082617133756,76,0.05289391577516413,0.6621377571361394
5893,16713,338,179,4.210646822734068,low_compatibility_junction,0.027474328038530258,79,0.06402590051553865,0.5772461151072539
5894,6219,132,179,4.209241234721327,low_compatibility_junction,0.010979674204632087,54,0.03892787908454397,0.802845100938986
5895,8901,179,352,4.208879271979016,low_compatibility_junction,0.029460556081112213,114,0.06096879396816922,0.5547647540759989
5896,8849,179,194,4.208348326835424,low_compatibility_junction,0.013815802491417681,108,0.03598409542487588,0.7585731459586906
5897,3126,61,21,4.206278451918873,low_compatibility_junction,0.007431980164255947,22,0.04345640054253775,0.8618796775371267
5898,4803,97,179,4.2048138046682535,low_compatibility_junction,0.011691268212815518,57,0.0397617234202046,0.7915000280228679
5899,21784,443,179,4.201895108386159,low_compatibility_junction,0.008864279727056397,33,0.04098762958419673,0.837540553353051
5900,13738,280,179,4.201471558678949,low_compatibility_junction,0.01980096864468989,62,0.054828009154301124,0.6729936579764327
5901,8919,179,416,4.199774866039038,low_compatibility_junction,0.015373930991872361,95,0.040307631141284786,0.7352985881830855
5902,8809,179,55,4.194622399942474,low_compatibility_junction,0.016035907684560043,86,0.042800067805670514,0.7256277376713044
5903,8725,177,179,4.1942461550850325,low_compatibility_junction,0.016633867951124117,66,0.04774965053932748,0.7170014909026948
5904,4459,89,179,4.193520231928115,low_compatibility_junction,0.03376935779361717,59,0.08066057067793089,0.5089593358630894
5905,16121,327,179,4.193153955806244,low_compatibility_junction,0.013930571819569363,27,0.0584509311664177,0.7568339242091301
5906,8806,179,48,4.19306649294748,low_compatibility_junction,0.020356465849575022,61,0.05616135589194704,0.6655581167629272
5907,8903,179,354,4.19020804342435,low_compatibility_junction,0.0211778626909891,86,0.051935141525797236,0.6547136897337368
5908,8933,179,464,4.189372205838823,low_compatibility_junction,0.017741882977942523,144,0.03949766408193621,0.7012872812546745
5909,8947,179,506,4.189369614954687,low_compatibility_junction,0.01010519991784046,54,0.03691735028830576,0.8170099558309301
5910,8934,179,467,4.189148409979135,low_compatibility_junction,0.012891484239725802,92,0.03609285363693526,0.7727268280287154
5911,4968,101,179,4.189014123347636,low_compatibility_junction,0.030098860985405432,60,0.073997946845579,0.5477275869659173
5912,7871,162,179,4.188759096839988,low_compatibility_junction,0.020575289214320946,48,0.06115495136322857,0.662651688016238
5913,8941,179,480,4.18681078628791,low_compatibility_junction,0.02030529156659863,105,0.04756153734837536,0.6662396546636564
5914,14866,302,21,4.186272096633783,low_compatibility_junction,0.006670146721743923,17,0.04549405964258924,0.8751124081356568
5915,8822,179,94,4.185763244056812,low_compatibility_junction,0.022887576516031436,95,0.05331002562744748,0.6327046646034302
5916,17409,353,179,4.1850022209781255,low_compatibility_junction,0.01941580501175961,49,0.058431175225586274,0.6781979308525332
5917,8938,179,473,4.184207337061818,low_compatibility_junction,0.020577789491695492,87,0.05072143717295918,0.6626185525842676
5918,3225,62,179,4.183875825169667,low_compatibility_junction,0.02033157593843232,41,0.06397810015539034,0.6658895128880156
5919,19460,401,179,4.183606422475443,low_compatibility_junction,0.017028325819410384,28,0.0653634714426844,0.711367207406634
5920,2415,44,179,4.181792491836334,low_compatibility_junction,0.0320791768968444,55,0.07941460778724949,0.5264580972541497
5921,6138,130,179,4.181792491836334,low_compatibility_junction,0.015758733856133543,52,0.04987920819163013,0.7296614079813887
5922,8793,179,5,4.181337408164869,low_compatibility_junction,0.010760233723331333,82,0.03321249035160425,0.8063763786307645
5923,4221,85,179,4.180209826077284,low_compatibility_junction,0.009211351328036365,34,0.04147238558344975,0.831746953740187
5924,9006,181,179,4.174814376777458,low_compatibility_junction,0.02025794877489615,54,0.05822063416112895,0.6668707863157406
5925,13983,286,179,4.174814376777458,low_compatibility_junction,0.05513477523163601,64,0.11266272394596921,0.3319750363423097
5926,8818,179,81,4.174046865976077,low_compatibility_junction,0.0209497944435472,71,0.054617752700019936,0.6577068991802024
5927,14307,292,179,4.172575391937485,low_compatibility_junction,0.020695158854386834,43,0.06369394798147317,0.6610649544014578
5928,8865,179,249,4.172349817245788,low_compatibility_junction,0.027212319419002644,77,0.06405858590946598,0.5802789235417812
5929,8899,179,345,4.168954290569599,low_compatibility_junction,0.017926297932511794,53,0.053972826077040334,0.6987054881517958
5930,8914,179,394,4.167429466077828,low_compatibility_junction,0.02296860608487175,65,0.05981260092708415,0.6316801392725943
5931,8855,179,231,4.165841790708031,low_compatibility_junction,0.017892497089633252,48,0.05573422252255074,0.6991779845300279
5932,15185,308,179,4.16583012986523,low_compatibility_junction,0.02850091502739069,39,0.08148594319070568,0.5655150893689058
5933,23971,491,179,4.165588583971511,low_compatibility_junction,0.031579273821198905,46,0.08293374069255965,0.5317480583066218
5934,8883,179,298,4.16221240533133,low_compatibility_junction,0.022840779369734988,49,0.06515764483242283,0.6332971172661589
5935,20836,424,179,4.161497954550903,low_compatibility_junction,0.029319283155286136,51,0.07631385066972926,0.5563344353654941
5936,11331,233,179,4.161088783507853,low_compatibility_junction,0.025435963516227074,36,0.0775349071619314,0.601265144017339
5937,19883,408,179,4.159986388424485,low_compatibility_junction,0.016430561269711083,30,0.0622998117445561,0.7199228500697327
5938,14653,298,179,4.159078369920447,low_compatibility_junction,0.025967624638915845,19,0.09842713304582909,0.594905628976356
5939,9513,195,21,4.159010456279702,low_compatibility_junction,0.010666476258148368,13,0.06680938127828616,0.8078898733064076
5940,17981,366,179,4.158632737121873,low_compatibility_junction,0.017525766200075548,27,0.06746164487508059,0.7043250405845031
5941,17724,360,179,4.158226578909311,low_compatibility_junction,0.02088733654236421,30,0.07260477140436097,0.6585289923857925
5942,23018,473,179,4.158226578909311,low_compatibility_junction,0.009042279911227524,17,0.05424562603084678,0.8345642069436132
5943,18226,372,179,4.156837690020422,low_compatibility_junction,0.053105755084702236,22,0.1494033687465805,0.3457237954745457
5944,8905,179,372,4.156681947813617,low_compatibility_junction,0.018629502566835404,49,0.05684668458278074,0.6889476081113428
5945,21298,434,179,4.155037965880043,low_compatibility_junction,0.02680383161491444,31,0.08443715517775054,0.585039078984628
5946,21006,427,179,4.154754356687088,low_compatibility_junction,0.015544451019112867,33,0.05808340394713929,0.7327951966875845
5947,18716,384,179,4.154565152641272,low_compatibility_junction,0.014545344760537975,36,0.053942678437973374,0.7475852785477679
5948,16833,341,179,4.152388340923634,low_compatibility_junction,0.0226840026942747,21,0.08710185911783155,0.6352859580075729
5949,8799,179,18,4.15228946739766,low_compatibility_junction,0.018224301706400832,56,0.0535822866187102,0.6945535359704978
