group_type,group_value,num_edges,mean_edge_action_mse,median_edge_action_mse,sample_weighted_edge_action_mse,mean_direct_policy_support_score,mean_planner_usage_count,dataset,phase2_run,method,seed
all_repair_edges,all_repair_edges,500,0.01074487160137975,0.006569485611613154,0.009174784692748945,0.8219500662663979,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
planner_usage_group,not_planner_used,452,0.010749761233328334,0.006673092000511516,0.00911280029232912,0.8211348026494667,0.0,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
planner_usage_group,planner_used,48,0.010698827567197242,0.006280662844666333,0.00967152032495779,0.8296271319925012,1.1458333333333333,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
support_group,high_support,241,0.008909131810446582,0.005858250727735731,0.008560448244621158,0.8457621341498529,0.13278008298755187,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
support_group,low_support,259,0.012453031020742274,0.007832839301871982,0.012585189125961476,0.7997928911315998,0.0888030888030888,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
bottleneck_group,high_bottleneck,240,0.011385515955208583,0.0071219521326821526,0.009496595980715497,0.8136254902398186,0.0875,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
bottleneck_group,low_bottleneck,260,0.010153507582460829,0.00633253262361249,0.00889268649271341,0.8296342902909326,0.13076923076923078,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
horizon_group,long_horizon,54,0.01228316669617638,0.00709661183953434,0.009028598246379933,0.8046085296983165,0.037037037037037035,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
horizon_group,short_horizon,446,0.01055862062577657,0.006521555012959641,0.009184370944597238,0.8240497141916813,0.11883408071748879,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
compatibility_group,unknown,500,0.01074487160137975,0.006569485611613154,0.009174784692748945,0.8219500662663979,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
repair_reason,low_compatibility_junction,500,0.01074487160137975,0.006569485611613154,0.009174784692748945,0.8219500662663979,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
