edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score,src_edge,dst_edge,is_repair_edge,num_unique_starts,num_unique_episodes,edge_bottleneck_score,median_h,num_segments,repair_reason_edge,planner_usage_count,used_by_planner,mean_endpoint_compatibility,support_group,bottleneck_group,horizon_group,compatibility_group,planner_usage_group
1897,5685,412,474,4.373011274488849,low_compatibility_junction,0.0046894607468963645,137,0.01615665686887111,0.9104746564728179,412,474,True,23,7,0.5662756700833872,3.0,64,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
1898,6539,474,471,4.340259815042824,low_compatibility_junction,0.005688982481779765,159,0.017412955422811526,0.8924545869111938,474,471,True,21,5,0.5662756700833872,4.0,60,low_compatibility_junction,1.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
1899,3138,232,474,4.328017198354368,low_compatibility_junction,0.008813847253982026,77,0.029783607674396372,0.8383857643703252,232,474,True,12,5,0.5662756700833872,3.0,35,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1900,5850,424,474,4.306025846475144,low_compatibility_junction,0.026597212771386176,70,0.06480264480524327,0.5874616830520348,424,474,True,14,7,0.5662756700833872,4.0,25,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
1901,5901,427,474,4.300755448270508,low_compatibility_junction,0.006680457610248898,96,0.02303067612163665,0.8749319630123996,427,474,True,13,3,0.5662756700833872,4.0,37,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1902,17,0,474,4.286955866564938,low_compatibility_junction,0.006554865490179509,50,0.028996421259365208,0.8771324166548514,0,474,True,5,4,0.5662756700833872,3.0,22,low_compatibility_junction,1.0,True,,low_support,low_bottleneck,short_horizon,unknown,planner_used
1903,5303,384,474,4.28689769530779,low_compatibility_junction,0.013509442540816962,65,0.0417659256539016,0.7632353431081381,384,474,True,11,4,0.5662756700833872,4.0,24,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1904,2507,181,474,4.270670867119457,low_compatibility_junction,0.007361367801014258,49,0.03138492364937937,0.8630977246437479,181,474,True,10,3,0.5662756700833872,4.0,19,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1905,5916,428,474,4.260910015694648,low_compatibility_junction,0.02038781129050295,37,0.06639656952065927,0.6651410032699898,428,474,True,5,4,0.5662756700833872,4.0,19,low_compatibility_junction,1.0,True,,low_support,low_bottleneck,short_horizon,unknown,planner_used
1906,5875,425,474,4.245534110639627,low_compatibility_junction,0.0047631581643751515,30,0.029460086721224472,0.9091336523837414,425,474,True,4,4,0.5662756700833872,4.0,14,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1907,6527,474,232,4.241920594305127,low_compatibility_junction,0.024142914314454953,28,0.0816964358743319,0.6170172569833074,474,232,True,5,3,0.5662756700833872,4.0,13,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1908,4617,331,474,4.239544040550339,low_compatibility_junction,0.02881696108462555,35,0.08505706820266454,0.5619517866247206,331,474,True,7,3,0.5662756700833872,4.5,12,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,long_horizon,unknown,not_planner_used
1909,6538,474,428,4.232700753707026,low_compatibility_junction,0.020155656413407996,8,0.1185362754891107,0.668236498609543,474,428,True,2,2,0.5662756700833872,2.0,3,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1910,3936,284,474,4.226482518504053,low_compatibility_junction,0.03389149663853459,20,0.1145753157990684,0.5077175790401645,284,474,True,4,4,0.5662756700833872,4.0,8,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1911,1940,145,474,4.211165895846417,low_compatibility_junction,0.028413578923589186,23,0.09730341056830583,0.5665037502663721,145,474,True,5,2,0.5662756700833872,4.5,8,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,long_horizon,unknown,not_planner_used
1912,6537,474,424,4.207776750890882,low_compatibility_junction,0.010755038604838774,20,0.05620641718918351,0.8064601674003468,474,424,True,3,2,0.5662756700833872,4.0,8,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
1913,5553,404,421,3.8966203680592577,low_compatibility_junction,0.017807599439353332,358,0.0316310749385796,0.7003661643415855,404,421,True,60,11,0.601518813857977,4.0,146,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
1914,2976,219,404,3.879667084679372,low_compatibility_junction,0.005994299482341693,252,0.015553575890204372,0.8870215605938528,219,404,True,41,12,0.601518813857977,4.0,113,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
1915,5899,427,404,3.860640914244901,low_compatibility_junction,0.005357412882062303,221,0.015007639083366463,0.8983924695678855,427,404,True,41,8,0.601518813857977,4.0,87,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
1916,5547,404,345,3.8449903533175154,low_compatibility_junction,0.020162375694710435,103,0.04758495558877945,0.6681467032630659,404,345,True,24,6,0.601518813857977,3.0,55,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
1917,307,18,404,3.840811816864981,low_compatibility_junction,0.007688314846018329,80,0.026902707339818394,0.8574723915355437,18,404,True,22,6,0.601518813857977,3.0,52,low_compatibility_junction,0.0,False,,high_support,high_bottleneck,short_horizon,unknown,not_planner_used
