condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,0.941747572815534,51.602614976432996,0.941747572815534,78.44996525705724
after,0.1,207 167 146 186 358 27 209 252 127 46 233 187,0.7669902912621359,53.16632013914112,0.7669902912621359,76.26864554842199
