num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_bridge_matches_per_first_segment,mean_termination_bridge_coverage,median_termination_bridge_coverage,mean_compatibility_support_rate,lcb_compatible_rate,graph_variant
210903,1.0,0.321730843089003,0.678269156910997,331.24769680848544,0.0,1.3177655095387153,0.0876901773902518,0.0,1.3177655095387153,0.3197371326835007,base
269769,1.0,0.28266405702656716,0.7173359429734328,260.81807398181405,0.0,1.0700316866341448,0.07959556439899783,0.0,1.0700316866341448,0.280964809523433,repaired
