dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
scene-play-v0,25,density,192,strict_selected,17,17,1.0,3.235294117647059,23.621774035951944,22.82978222657524,100,17.0,17.0,0.17,0.17,,,
scene-play-v0,25,density,192,virtual_query,100,98,0.98,1.9795918367346939,47.57229338147591,50.0,100,,,,,1.84,2.0,0.9466666666666665
