method,num_queries,num_reachable,path_coverage,mean_path_length,mean_planning_path_cost,mean_base_path_cost,mean_edge_proxy_score,mean_min_edge_proxy_score,mean_heldout_support_lcb,mean_min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_outgoing_incompatible_fraction,mean_outgoing_termination_bridge_coverage,mean_uncertified_edge_fraction,mean_original_uncertified_edge_fraction,mean_low_proxy_edge_fraction,mean_low_support_lcb_edge_fraction,mean_high_ood_edge_fraction,mean_high_incompat_edge_fraction,mean_bottleneck_edge_fraction,mean_proxy_path_success_reachable,mean_proxy_path_success_over_all,num_graph_nodes,num_graph_edges,planner_method,risk_weight,ood_weight,incompat_weight,uncertified_weight,min_proxy_score,min_heldout_support_lcb,high_ood_threshold,high_incompat_threshold,sweep_id,coverage_cost_ratio,risk_cleanliness_score,coverage_risk_score,is_pareto
floor_proxy_penalized_s0124,500,283,0.566,6.713780918727915,110.45135798133055,55.79231860914284,0.3544901604206836,0.24024148175542956,0.17394635731683364,0.07713240453959447,0.6593174141347456,0.4088752514522957,0.3096032451653441,0.24579754711169838,0.08423955870764381,0.08423955870764381,0.0,0.0,0.31771245893586314,0.12495637734999435,0.5409281518324072,0.004523295759834484,0.0025601854000663177,120,499,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.05,0.01,0.5,0.5,124,0.010144765697320347,0.5774558888157524,0.3268400330697158,False
floor_proxy_penalized_s0125,500,276,0.552,6.8478260869565215,111.51423590812159,56.659107641066385,0.36091008607944575,0.24793765889055253,0.18054414963940144,0.089491992270692,0.645179117501575,0.40518371083970794,0.30252224887506274,0.24599112648219976,0.0444402466220648,0.0444402466220648,0.0,0.0,0.2982774498229044,0.12312449166994621,0.5462303555030829,0.004635844440266312,0.002558986131027004,120,450,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.05,0.05,0.5,0.5,125,0.009742476063987844,0.5925279240830077,0.3270754140938203,False
floor_proxy_penalized_s0126,500,272,0.544,6.551470588235294,107.83145108812184,54.638157537172056,0.3544210717270937,0.24160454972400794,0.17379732379304516,0.07441618112008963,0.6622216959576348,0.4114619913720437,0.3033097220711436,0.24712644889224566,0.08816552451238797,0.08816552451238797,0.0,0.0,0.3317196743396006,0.11385520998067122,0.5376369120834066,0.004709340959142881,0.002561881481773726,120,494,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.1,0.0,0.5,0.5,126,0.00995641186527748,0.5763322929368787,0.31352476735766205,False
floor_proxy_penalized_s0127,500,272,0.544,6.639705882352941,108.4296505584675,55.03402088103995,0.3564267937181658,0.24741741209783746,0.1752869138380192,0.07792802331675282,0.6609995729567241,0.4079848755963505,0.3035166325714999,0.24649712920519856,0.08101681016810168,0.08101681016810168,0.0,0.0,0.3242476158527819,0.11225472969015404,0.5495038684153075,0.004684219266339414,0.002548215280888641,120,490,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.1,0.01,0.5,0.5,127,0.009884794737711346,0.5810370340449638,0.3160841465204603,False
floor_proxy_penalized_s0128,500,265,0.53,6.807547169811321,109.58177052423063,56.030049027925344,0.36501510811969057,0.26496482055491005,0.18195992947839806,0.0903370380024452,0.6519795766405366,0.40124144932165123,0.29581124659204566,0.2471284951427663,0.032257094757094755,0.032257094757094755,0.0,0.0,0.2987677095631641,0.10444638484411213,0.540489035375399,0.004817263410871272,0.0025531496077617743,120,447,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.1,0.05,0.5,0.5,128,0.009459209998832025,0.6022907121737875,0.3192140774521074,False
floor_proxy_penalized_s0129,500,265,0.53,6.796226415094339,108.91532455742666,55.78596114527171,0.3652804425267858,0.2728124076610814,0.1797989412058955,0.0832903622728675,0.6616198000691182,0.3970582614948396,0.29678827160710725,0.24751009599859586,0.04339225589225589,0.04339225589225589,0.0,0.0,0.30065563645109095,0.1072375541125541,0.5565809611264156,0.004854576360497975,0.0025729254710639272,120,460,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.2,0.0,0.5,0.5,129,0.009500598163395121,0.6002651804822152,0.3181405456555741,False
floor_proxy_penalized_s0130,500,265,0.53,6.796226415094339,108.91532455742666,55.78596114527171,0.3652804425267858,0.2728124076610814,0.1797989412058955,0.0832903622728675,0.6616198000691182,0.3970582614948396,0.29678827160710725,0.24751009599859586,0.04339225589225589,0.04339225589225589,0.0,0.0,0.30065563645109095,0.1072375541125541,0.5565809611264156,0.004854576360497975,0.0025729254710639272,120,460,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.2,0.01,0.5,0.5,130,0.009500598163395121,0.6002651804822152,0.3181405456555741,False
floor_proxy_penalized_s0131,500,265,0.53,6.8830188679245285,109.84534328340763,56.419842858029305,0.3685818221903071,0.2783274936392152,0.18153118282241643,0.08890851625991991,0.6596527987584218,0.39526657080153493,0.29248720401205064,0.24837731163146698,0.020392917267917265,0.020392917267917265,0.0,0.0,0.28902895294940745,0.1008388812366085,0.5363103436967073,0.004835579063627078,0.002562856903722351,120,442,floor_proxy_penalized,1.0,0.0,1.0,0.0,0.2,0.05,0.5,0.5,131,0.009393858138415107,0.6099195850015396,0.323257380050816,False
floor_proxy_penalized_s0132,500,283,0.566,6.752650176678445,111.07939123462127,55.5404528663007,0.3617804788837406,0.2516574084644112,0.17830994729048927,0.07959928030105477,0.6419961675688062,0.4026538189965094,0.3010508658414771,0.24896240372692413,0.029260947877969155,0.029260947877969155,0.0,0.0,0.2954477653945739,0.12571907013396375,0.5332728244962287,0.0045461204788686,0.0025731041910396274,120,582,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,132,0.010190770344680099,0.5959079144696787,0.33728387958983813,False
floor_proxy_penalized_s0133,500,283,0.566,6.996466431095406,113.0089377824975,57.24980458599435,0.36588262067658056,0.27061970765666643,0.18032839399582207,0.08552392527721438,0.6562708994652998,0.3949219864806087,0.3008462098124585,0.24671542998457227,0.012861645840369244,0.012861645840369244,0.0,0.0,0.2773798010500138,0.12189997748508385,0.5414488092679581,0.004543377254325672,0.0025715515259483305,120,507,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.0,0.01,0.5,0.5,133,0.009886496628120663,0.6077613354554043,0.3439929158677588,True
floor_proxy_penalized_s0134,500,276,0.552,6.989130434782608,113.40522783477576,57.3518827828146,0.3679188668563468,0.27372027271174204,0.18166594715573237,0.08867225447634437,0.6580547539434919,0.3951784557295763,0.29886808655509955,0.24794394747957027,0.015495080676898858,0.015495080676898858,0.0,0.0,0.27767716122261576,0.11770470943198216,0.5301255411255411,0.004661324271913775,0.002573050998096404,120,452,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.0,0.05,0.5,0.5,134,0.00962479300096153,0.6089018537071955,0.33611382324637196,False
floor_proxy_penalized_s0135,500,283,0.566,6.770318021201414,111.23299053901677,55.64642490761904,0.3621561777420062,0.25207215052091153,0.1785601087487612,0.07959928030105477,0.6421914609628216,0.40186136651465854,0.30031490952041445,0.2492842803929559,0.028937295958572553,0.028937295958572553,0.0,0.0,0.29470195879770344,0.12518434087583022,0.5329351007542498,0.004545238294788715,0.0025726048748504126,120,555,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.05,0.0,0.5,0.5,135,0.010171363226651851,0.5963617327275134,0.33754074072377255,False
floor_proxy_penalized_s0136,500,283,0.566,6.996466431095406,113.0089377824975,57.24980458599435,0.36588262067658056,0.27061970765666643,0.18032839399582207,0.08552392527721438,0.6562708994652998,0.3949219864806087,0.3008462098124585,0.24671542998457227,0.012861645840369244,0.012861645840369244,0.0,0.0,0.2773798010500138,0.12189997748508385,0.5414488092679581,0.004543377254325672,0.0025715515259483305,120,499,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.05,0.01,0.5,0.5,136,0.009886496628120663,0.6077613354554043,0.3439929158677588,True
floor_proxy_penalized_s0137,500,276,0.552,6.989130434782608,113.40522783477576,57.3518827828146,0.3679188668563468,0.27372027271174204,0.18166594715573237,0.08867225447634437,0.6580547539434919,0.3951784557295763,0.29886808655509955,0.24794394747957027,0.015495080676898858,0.015495080676898858,0.0,0.0,0.27767716122261576,0.11770470943198216,0.5301255411255411,0.004661324271913775,0.002573050998096404,120,450,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.05,0.05,0.5,0.5,137,0.00962479300096153,0.6089018537071955,0.33611382324637196,False
floor_proxy_penalized_s0138,500,272,0.544,6.886029411764706,110.55871754289771,56.26467918938164,0.36713972569929376,0.27392500042799606,0.18123667357745557,0.08415438851127285,0.6572069126454732,0.3952300163886828,0.2944043815141821,0.24798420099467425,0.012833128331283312,0.012833128331283312,0.0,0.0,0.28714224479907136,0.11009488666315233,0.5463102293360595,0.004709294716121793,0.0025618563255702547,120,494,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.1,0.0,0.5,0.5,138,0.009668587963844013,0.6090182828423889,0.3313059458662596,True
floor_proxy_penalized_s0139,500,272,0.544,6.930147058823529,110.64763246333571,56.52852602824327,0.3682428293414287,0.2784434634800249,0.18199050384185977,0.08657548771445737,0.6572790703822133,0.393381148344735,0.29473210704200425,0.24750284299961622,0.007725648685058278,0.007725648685058278,0.0,0.0,0.2823656970335937,0.10968927546418321,0.5492197941459934,0.004706788698963689,0.0025604930522362466,120,490,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.1,0.01,0.5,0.5,139,0.009623459839165134,0.6121306692278099,0.3329990840599286,True
floor_proxy_penalized_s0140,500,265,0.53,6.916981132075471,110.97198576360674,56.59676845398843,0.3703275253676005,0.2818806668168025,0.18336916463474398,0.089836645441503,0.6590356181047653,0.3937360685655327,0.29259860835212564,0.24874702497847864,0.01036706349206349,0.01036706349206349,0.0,0.0,0.2828420842625388,0.10509874174646901,0.537802948314312,0.00483395224450521,0.0025619946895877616,120,447,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.1,0.05,0.5,0.5,140,0.009364492257731552,0.613388388390095,0.3250958458467504,False
floor_proxy_penalized_s0141,500,265,0.53,6.928301886792453,110.35189841541877,56.55602980348032,0.36847030845880496,0.28137584409426103,0.18162771344724815,0.08766232853070265,0.6581838723636345,0.3931982374003168,0.29333506274219207,0.2481497686413767,0.0040824915824915825,0.0040824915824915825,0.0,0.0,0.28474203616249066,0.10598394660894661,0.5504046143250689,0.004813018774616722,0.0025508999505468627,120,460,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.2,0.0,0.5,0.5,141,0.009371237723751697,0.6136390166375161,0.32522867881788353,True
floor_proxy_penalized_s0142,500,265,0.53,6.928301886792453,110.35189841541877,56.55602980348032,0.36847030845880496,0.28137584409426103,0.18162771344724815,0.08766232853070265,0.6581838723636345,0.3931982374003168,0.29333506274219207,0.2481497686413767,0.0040824915824915825,0.0040824915824915825,0.0,0.0,0.28474203616249066,0.10598394660894661,0.5504046143250689,0.004813018774616722,0.0025508999505468627,120,460,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.2,0.01,0.5,0.5,142,0.009371237723751697,0.6136390166375161,0.32522867881788353,True
floor_proxy_penalized_s0143,500,265,0.53,6.916981132075471,110.97198576360674,56.59676845398843,0.3703275253676005,0.2818806668168025,0.18336916463474398,0.089836645441503,0.6590356181047653,0.3937360685655327,0.29259860835212564,0.24874702497847864,0.01036706349206349,0.01036706349206349,0.0,0.0,0.2828420842625388,0.10509874174646901,0.537802948314312,0.00483395224450521,0.0025619946895877616,120,442,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.2,0.05,0.5,0.5,143,0.009364492257731552,0.613388388390095,0.3250958458467504,False
floor_proxy_penalized_s0144,500,283,0.566,6.3250883392226145,111.53746557461828,53.203674751610656,0.34333743890915575,0.19127831692134722,0.16643886799448332,0.0542417164906038,0.6397149876005093,0.41384031845585856,0.3317371933012764,0.24822864438358508,0.13360351232691656,0.13360351232691656,0.0,0.0,0.317263311944163,0.15822638748170662,0.5375858381177531,0.004433851108673508,0.0025095597275092054,120,582,floor_proxy_penalized,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,144,0.010638362907119779,0.5497247946326088,0.3111442337620566,False
floor_proxy_penalized_s0145,500,283,0.566,6.706713780918728,114.71018541260551,55.528210569867724,0.353259879534787,0.2278269049601683,0.17127442435686868,0.06686297319432365,0.6610526230681184,0.39866753389990106,0.3251351762527252,0.24927652970813347,0.09562366317685467,0.09562366317685467,0.0,0.0,0.2851361896574663,0.1497101204548013,0.5389046237450493,0.0044860457747479005,0.0025391019085073117,120,507,floor_proxy_penalized,1.0,1.0,0.0,0.0,0.0,0.01,0.5,0.5,145,0.010193017102322018,0.5737262712055828,0.32472906950235986,False
floor_proxy_penalized_s0146,500,276,0.552,6.952898550724638,116.4050963726946,56.94514012881836,0.36546617398491665,0.2582421626064757,0.18051067693125597,0.08530583488782399,0.652524377627372,0.3876984604756081,0.31531204765652815,0.24921408394235536,0.03655280073461892,0.03655280073461892,0.0,0.0,0.2586252131706677,0.1390205955660501,0.5347051029778304,0.0046390373831485315,0.0025607486354979896,120,452,floor_proxy_penalized,1.0,1.0,0.0,0.0,0.0,0.05,0.5,0.5,146,0.009693540111610825,0.600910846013279,0.33170278699933003,False
floor_proxy_penalized_s0147,500,283,0.566,6.402826855123675,111.90141628563458,53.65706936132416,0.3470798456229183,0.20820960992148235,0.1681809724301155,0.05944218736100441,0.6471272100049213,0.4085128862752204,0.3308214962501943,0.24841310863703603,0.12217437802544186,0.12217437802544186,0.0,0.0,0.3142800855566813,0.15473376111673984,0.5382880220646178,0.004507381889589329,0.0025511781495075603,120,555,floor_proxy_penalized,1.0,1.0,0.0,0.0,0.05,0.0,0.5,0.5,147,0.010548470252607028,0.557040471530547,0.3152849068862896,False
floor_proxy_penalized_s0148,500,283,0.566,6.756183745583039,114.88215802749181,55.8082644460086,0.3559390568931619,0.24041201936356704,0.17248200857160123,0.06966108106170835,0.6665104767959967,0.3950995252815383,0.32680529051592455,0.24902799523555588,0.08740009005966454,0.08740009005966454,0.0,0.0,0.2827890096507118,0.1497101204548013,0.5373595376254949,0.004528321180286524,0.002563029788042171,120,499,floor_proxy_penalized,1.0,1.0,0.0,0.0,0.05,0.01,0.5,0.5,148,0.010141867080413754,0.578598961553998,0.32748701223956284,False
