num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
13716,1.0,0.3256780402449694,0.6743219597550306,335.8710994459026,0.0,1.338097804332759,0.3178352568140872
