segment_source,segment_edge_id,edge_src,edge_dst,attempts,completed,timeouts,success_rate,failure_excess,mean_attempt_steps,mean_final_subgoal_l2,mean_selected_policy_action_mse
bank,7,1,21,1,1,0,1.0,0,14.0,10.061518669128418,0.04302719235420227
bank,116,21,40,1,0,1,0.0,1,16.0,19.10858154296875,0.06958970427513123
bank,117,21,41,1,0,1,0.0,1,14.0,9.207649230957031,0.09670224040746689
bank,235,41,81,1,0,1,0.0,1,20.0,11.236572265625,0.11713172495365143
bank,319,61,101,1,0,1,0.0,1,20.0,18.9183406829834,0.17462702095508575
graph,102,41,81,1,0,1,0.0,1,20.0,15.468571662902832,0.11713172495365143
