episode_id,segment_source,segment_edge_id,edge_src,edge_dst,attempt_steps,completed,timeout,final_cluster,final_subgoal_l2,mean_selected_policy_action_mse
0,bank,7,1,21,14,1,0,21,10.061518669128418,0.04302719235420227
0,bank,117,21,41,14,0,1,21,9.207649230957031,0.09670224040746689
0,bank,116,21,40,16,0,1,41,19.10858154296875,0.06958970427513123
0,graph,102,41,81,20,0,1,41,15.468571662902832,0.11713172495365143
0,bank,235,41,81,20,0,1,61,11.236572265625,0.11713172495365143
0,bank,319,61,101,20,0,1,62,18.9183406829834,0.17462702095508575
