edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score,src_edge,dst_edge,is_repair_edge,num_unique_starts,num_unique_episodes,edge_bottleneck_score,median_h,num_segments,repair_reason_edge,planner_usage_count,used_by_planner,mean_endpoint_compatibility,support_group,bottleneck_group,horizon_group,compatibility_group,planner_usage_group
2743,250,9,179,4.614562773144822,low_compatibility_junction,0.005670551236511933,36,0.030269551684917823,0.892783628541573,9,179,True,104,82,0.3901730212642237,1.0,104,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2744,10736,498,179,4.607762622481107,low_compatibility_junction,0.005373647812424072,24,0.03470182356843294,0.898100810137534,498,179,True,96,73,0.3901730212642237,1.0,97,low_compatibility_junction,2.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2745,4226,198,179,4.606598244333849,low_compatibility_junction,0.004029885418085063,38,0.024214042716450203,0.9225647568888264,198,179,True,93,76,0.3901730212642237,1.0,93,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2746,10441,483,179,4.556642730889783,low_compatibility_junction,0.0029976924831446794,14,0.031678118166437806,0.9418079973378742,483,179,True,52,35,0.3901730212642237,1.0,52,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2747,1316,61,21,4.521547175684097,low_compatibility_junction,0.004857246848669919,33,0.02863627981690806,0.9074244772444839,61,21,True,123,75,0.4564190951629047,1.0,124,low_compatibility_junction,2.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2748,3826,179,43,4.503223756266469,low_compatibility_junction,0.007050808216842019,132,0.021375607873228432,0.8684752732573526,179,43,True,77,65,0.3901730212642237,2.0,232,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2749,6606,302,21,4.500788208674888,low_compatibility_junction,0.003155738792847842,25,0.02517671619768096,0.9388357118316546,302,21,True,88,68,0.4564190951629047,1.0,89,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2750,9051,418,179,4.490951657800575,low_compatibility_junction,0.003741941980219313,7,0.04905836018316602,0.9278930138844741,418,179,True,20,19,0.3901730212642237,1.0,20,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2751,3846,179,253,4.48066922243868,low_compatibility_junction,0.007836740457504574,90,0.026126270595916663,0.8549307485701587,179,253,True,58,52,0.3901730212642237,2.0,166,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2752,3832,179,129,4.4769263050221815,low_compatibility_junction,0.008652314933447766,87,0.028198526915681095,0.841098672194151,179,129,True,63,41,0.3901730212642237,2.0,165,low_compatibility_junction,1.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2753,4153,195,21,4.47278101677828,low_compatibility_junction,0.00549985992256552,14,0.04434778860289516,0.8958366450229917,195,21,True,64,44,0.4564190951629047,1.0,64,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2754,3856,179,313,4.471475776721903,low_compatibility_junction,0.008918497845982476,85,0.028995204080740702,0.8366328481161567,179,313,True,57,37,0.3901730212642237,2.0,161,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2755,3842,179,245,4.449913810174477,low_compatibility_junction,0.006766787248621272,55,0.028507110025477216,0.8734226152025224,179,245,True,43,36,0.3901730212642237,2.0,103,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2756,3877,179,488,4.449828743983498,low_compatibility_junction,0.006593940914758752,62,0.026807032894693685,0.8764471980099612,179,488,True,45,26,0.3901730212642237,2.0,125,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2757,3823,179,13,4.442951477379996,low_compatibility_junction,0.007770568385379962,156,0.02160368906090224,0.8560629483881038,179,13,True,120,83,0.3901730212642237,4.0,152,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2758,3844,179,250,4.433097946339322,low_compatibility_junction,0.009762507397681475,2,0.14669980768312807,0.8226288533920112,179,250,True,9,9,0.3901730212642237,1.0,9,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
2759,3824,179,34,4.428809860546299,low_compatibility_junction,0.0071361832681538975,301,0.016679642464467064,0.866993616162497,179,34,True,123,98,0.3901730212642237,6.0,163,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2760,3847,179,256,4.427320917521282,low_compatibility_junction,0.007491390592010971,313,0.01708020964303038,0.8608561929078223,179,256,True,117,95,0.3901730212642237,6.0,165,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2761,3859,179,333,4.4196833409602005,low_compatibility_junction,0.0077210431227602225,230,0.019077167549769652,0.8569113033155084,179,333,True,89,71,0.3901730212642237,5.0,151,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2762,3864,179,392,4.415331566843526,low_compatibility_junction,0.006875458209945534,130,0.021129407800073115,0.8715263631196137,179,392,True,84,62,0.3901730212642237,4.0,103,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2763,3873,179,472,4.408167927081979,low_compatibility_junction,0.007511684077871905,160,0.020941335402820904,0.8605068683431675,179,472,True,88,68,0.3901730212642237,5.0,110,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2764,3858,179,322,4.402409983729413,low_compatibility_junction,0.007197144829549915,164,0.020181317083847142,0.865937194613202,179,322,True,77,53,0.3901730212642237,5.0,121,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2765,3835,179,158,4.390752049287623,low_compatibility_junction,0.007320021382592795,148,0.02110421575448916,0.8638117398159957,179,158,True,67,48,0.3901730212642237,5.0,100,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
