edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score
2743,250,9,179,4.614562773144822,low_compatibility_junction,0.005670551236511933,36,0.030269551684917823,0.892783628541573
2744,10736,498,179,4.607762622481107,low_compatibility_junction,0.005373647812424072,24,0.03470182356843294,0.898100810137534
2745,4226,198,179,4.606598244333849,low_compatibility_junction,0.004029885418085063,38,0.024214042716450203,0.9225647568888264
2746,10441,483,179,4.556642730889783,low_compatibility_junction,0.0029976924831446794,14,0.031678118166437806,0.9418079973378742
2747,1316,61,21,4.521547175684097,low_compatibility_junction,0.004857246848669919,33,0.02863627981690806,0.9074244772444839
2748,3826,179,43,4.503223756266469,low_compatibility_junction,0.007050808216842019,132,0.021375607873228432,0.8684752732573526
2749,6606,302,21,4.500788208674888,low_compatibility_junction,0.003155738792847842,25,0.02517671619768096,0.9388357118316546
2750,9051,418,179,4.490951657800575,low_compatibility_junction,0.003741941980219313,7,0.04905836018316602,0.9278930138844741
2751,3846,179,253,4.48066922243868,low_compatibility_junction,0.007836740457504574,90,0.026126270595916663,0.8549307485701587
2752,3832,179,129,4.4769263050221815,low_compatibility_junction,0.008652314933447766,87,0.028198526915681095,0.841098672194151
2753,4153,195,21,4.47278101677828,low_compatibility_junction,0.00549985992256552,14,0.04434778860289516,0.8958366450229917
2754,3856,179,313,4.471475776721903,low_compatibility_junction,0.008918497845982476,85,0.028995204080740702,0.8366328481161567
2755,3842,179,245,4.449913810174477,low_compatibility_junction,0.006766787248621272,55,0.028507110025477216,0.8734226152025224
2756,3877,179,488,4.449828743983498,low_compatibility_junction,0.006593940914758752,62,0.026807032894693685,0.8764471980099612
2757,3823,179,13,4.442951477379996,low_compatibility_junction,0.007770568385379962,156,0.02160368906090224,0.8560629483881038
2758,3844,179,250,4.433097946339322,low_compatibility_junction,0.009762507397681475,2,0.14669980768312807,0.8226288533920112
2759,3824,179,34,4.428809860546299,low_compatibility_junction,0.0071361832681538975,301,0.016679642464467064,0.866993616162497
2760,3847,179,256,4.427320917521282,low_compatibility_junction,0.007491390592010971,313,0.01708020964303038,0.8608561929078223
2761,3859,179,333,4.4196833409602005,low_compatibility_junction,0.0077210431227602225,230,0.019077167549769652,0.8569113033155084
2762,3864,179,392,4.415331566843526,low_compatibility_junction,0.006875458209945534,130,0.021129407800073115,0.8715263631196137
2763,3873,179,472,4.408167927081979,low_compatibility_junction,0.007511684077871905,160,0.020941335402820904,0.8605068683431675
2764,3858,179,322,4.402409983729413,low_compatibility_junction,0.007197144829549915,164,0.020181317083847142,0.865937194613202
2765,3835,179,158,4.390752049287623,low_compatibility_junction,0.007320021382592795,148,0.02110421575448916,0.8638117398159957
2766,516,21,141,4.387280020508721,low_compatibility_junction,0.007404167450860971,81,0.0261433947032093,0.8623592351517921
2767,505,21,31,4.383516928981619,low_compatibility_junction,0.006883133415778337,66,0.02689912903823976,0.8713925905026869
2768,3861,179,353,4.380526239692448,low_compatibility_junction,0.007410512065013636,183,0.019883044322869654,0.8622498153620419
2769,545,21,381,4.368233482356548,low_compatibility_junction,0.0073066659034321125,51,0.03076680637349316,0.8640425030279537
2770,539,21,319,4.36349736095323,low_compatibility_junction,0.006569462878230427,56,0.027798338341773175,0.8768763771865857
2771,7714,354,179,4.356689558497088,low_compatibility_junction,0.007780814451645269,66,0.029062039922397108,0.8558875408071653
2772,509,21,74,4.353341636189724,low_compatibility_junction,0.00621050420635487,113,0.020740994870141118,0.8831942762927535
2773,3216,155,179,4.350522722550125,low_compatibility_junction,0.006066357966665237,160,0.018135046991560703,0.8857441327257373
2774,547,21,409,4.3401391842900585,low_compatibility_junction,0.0037845992483198643,3,0.07340001055057292,0.9271017238539414
2775,5566,257,179,4.334520208871834,low_compatibility_junction,0.0073401423005927955,124,0.022420007818827453,0.8634641960459973
2776,521,21,186,4.332560268644118,low_compatibility_junction,0.006447063758969307,3,0.09730783662320097,0.8790255846496806
2777,10107,471,179,4.329193287703847,low_compatibility_junction,0.006089858811996553,69,0.02450330758805402,0.8853279158305623
2778,3977,186,21,4.324182166092817,low_compatibility_junction,0.003802442690357566,1,0.12466378406665383,0.9267709291651578
2779,5341,249,179,4.321376730016854,low_compatibility_junction,0.009939031183926595,72,0.03296732965564166,0.8197297028960437
2780,518,21,156,4.320825323455551,low_compatibility_junction,0.006468304719585645,93,0.02281424216848845,0.8786522370014365
2781,554,21,449,4.311124626065976,low_compatibility_junction,0.0062977938404030825,135,0.019684798267663867,0.8816537473027176
2782,4997,236,179,4.303030909794025,low_compatibility_junction,0.008723414956444972,57,0.03297063252034,0.8399034794791262
2783,4125,194,179,4.300741959513678,low_compatibility_junction,0.006977316743206143,83,0.024947861585701968,0.8697527223965268
2784,3872,179,471,4.293862596094396,low_compatibility_junction,0.007652222668708665,118,0.02343592446542676,0.8580915758976444
