method,num_paths,mean_path_edges,mean_path_cost,mean_unsupported_edge_fraction,mean_unsupported_scc_edge_fraction,mean_num_scc_edges,mean_num_unsupported_scc_edges,mean_same_traj_support
binary_p2_prefixed,4610,13.103253796095444,98.77571928304602,0.9486125943019837,0.024663958023473636,0.34490238611713664,0.306941431670282,3.9777075056286426
hybrid_w0p25_forward,4610,12.24880694143167,74.94548736925509,0.6409775156243914,0.025481038822090293,0.34490238611713664,0.306941431670282,7.429494489164216
original,4610,12.242516268980477,72.88945106415325,0.7230540144342644,0.02547392178931153,0.34490238611713664,0.306941431670282,6.533453587844844
