dataset,phase2_run,method,baseline_method,num_seeds,final_val_action_mse,final_val_action_mse_baseline,final_val_action_mse_delta_vs_baseline,final_val_action_mse_ratio_vs_baseline,direct_repair_edge_mse,direct_repair_edge_mse_baseline,direct_repair_edge_mse_delta_vs_baseline,direct_repair_edge_mse_ratio_vs_baseline,planner_used_repair_edge_mse,planner_used_repair_edge_mse_baseline,planner_used_repair_edge_mse_delta_vs_baseline,planner_used_repair_edge_mse_ratio_vs_baseline,not_planner_used_repair_edge_mse,not_planner_used_repair_edge_mse_baseline,not_planner_used_repair_edge_mse_delta_vs_baseline,not_planner_used_repair_edge_mse_ratio_vs_baseline,direct_repair_policy_support_score,direct_repair_policy_support_score_baseline,direct_repair_policy_support_score_delta_vs_baseline,direct_repair_policy_support_score_ratio_vs_baseline
scene-play-v0,core_plus_bottleneck_budget192_H25,augmented_loss_support_bottleneck_s03,augmented_loss_support_bottleneck_s03,2,0.017513282946310937,0.017513282946310937,0.0,1.0,0.019587218707349842,0.019587218707349842,0.0,1.0,0.01707945653496125,0.01707945653496125,0.0,1.0,0.019899978161956128,0.019899978161956128,0.0,1.0,0.691716871256483,0.691716871256483,0.0,1.0
scene-play-v0,core_plus_bottleneck_budget192_H25,planner_relevant_repair_s02,augmented_loss_support_bottleneck_s03,2,0.01741825439967215,0.017513282946310937,-9.502854663878679e-05,0.9945739158711643,0.01944676127823995,0.019587218707349842,-0.00014045742910989353,0.9928291284633898,0.01723358261672671,0.01707945653496125,0.00015412608176545994,1.009024062413811,0.01972278129271439,0.019899978161956128,-0.0001771968692417386,0.9910956249399059,0.6928079830012617,0.691716871256483,0.0010911117447787166,1.0015773964610646
scene-play-v0,core_plus_bottleneck_budget192_H25,planner_relevant_repair_s04,augmented_loss_support_bottleneck_s03,2,0.017380886944010854,0.017513282946310937,-0.00013239600230008364,0.9924402521956643,0.01926558478783305,0.019587218707349842,-0.0003216339195167908,0.9835793981615112,0.016932840283839568,0.01707945653496125,-0.0001466162511216812,0.9914156372117836,0.0195565166420726,0.019899978161956128,-0.00034346151988352835,0.9827406082012621,0.694947235940389,0.691716871256483,0.0032303646839060285,1.004670067795279
