dataset,phase2_run,method,seed,sampling_mode,loss_weight_mode,loss_weight_strength,loss_weight_min,loss_weight_max,training_run_dir,model_path,final_val_action_mse,best_val_action_mse,bottleneck_edge_val_mse,non_bottleneck_edge_val_mse,high_support_edge_val_mse,low_support_edge_val_mse,short_horizon_edge_val_mse,long_horizon_edge_val_mse,direct_repair_edge_mse,planner_used_repair_edge_mse,not_planner_used_repair_edge_mse,direct_repair_policy_support_score
scene-play-v0,core_plus_bottleneck_budget192_H25,augmented_loss_support_bottleneck_s03,0,uniform_transition,support_bottleneck,0.3,0.7,1.8,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/augmented_loss_support_bottleneck_s03_seed0,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/augmented_loss_support_bottleneck_s03_seed0/model.pt,0.017447624821215868,0.017447624821215868,0.0197004518615796,0.01876750606990846,0.017619703514916544,0.020868136049070205,0.019493215787658228,0.018974659224757964,0.019807569435108502,0.018125536817510914,0.020017346745693235,0.6910704791428325
scene-play-v0,core_plus_bottleneck_budget192_H25,augmented_loss_support_bottleneck_s03,1,uniform_transition,support_bottleneck,0.3,0.7,1.8,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/augmented_loss_support_bottleneck_s03_seed1,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/augmented_loss_support_bottleneck_s03_seed1/model.pt,0.017578941071406007,0.017578941071406007,0.018534619886118108,0.019691881230830155,0.01720438621634753,0.02102407255849378,0.01839015480558357,0.019826569141785707,0.01936686797959118,0.016033376252411587,0.019782609578219017,0.6923632633701333
scene-play-v0,core_plus_bottleneck_budget192_H25,planner_relevant_repair_s04,0,uniform_transition,planner_relevant,0.0,0.7,2.2,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s04_seed0,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s04_seed0/model.pt,0.01705805235542357,0.01705805235542357,0.01935556391940801,0.0181589100306815,0.017181410364674916,0.02035435278879559,0.018812995183436376,0.0187080646118903,0.019235558090662176,0.017650869314605817,0.019433195012846075,0.6969146632303581
scene-play-v0,core_plus_bottleneck_budget192_H25,planner_relevant_repair_s04,1,uniform_transition,planner_relevant,0.0,0.7,2.2,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s04_seed1,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s04_seed1/model.pt,0.017703721532598138,0.017703721532598138,0.018772597074405335,0.019846418758291746,0.01730182909660741,0.021320460535808602,0.01858710798695173,0.0200228356195374,0.019295611485003923,0.01621481125307332,0.01967983827129912,0.69297980865042
scene-play-v0,core_plus_bottleneck_budget192_H25,planner_relevant_repair_s02,0,uniform_transition,planner_relevant,0.0,0.75,1.9,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s02_seed0,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s02_seed0/model.pt,0.01733711315318942,0.01733711315318942,0.019598484825916536,0.01863291510995326,0.017572471478589664,0.020678419831868744,0.01932082514763133,0.018912016646284564,0.01953118295155915,0.01820369624176409,0.01969674251854039,0.6933605344532935
scene-play-v0,core_plus_bottleneck_budget192_H25,planner_relevant_repair_s02,1,uniform_transition,planner_relevant,0.0,0.75,1.9,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s02_seed1,results/phase4m_training/scene_play/core_plus_bottleneck_budget192_H25_3000/planner_relevant_repair_s02_seed1/model.pt,0.01749939564615488,0.01749939564615488,0.01855163738804986,0.019618698767252873,0.017152130813372392,0.021021076391963465,0.01830503739284894,0.01985628365095515,0.019362339604920748,0.016263468991689328,0.019748820066888387,0.6922554315492297
