dataset,phase2_run,sampling_mode,final_val_action_mse,best_val_action_mse,bottleneck_edge_val_mse,non_bottleneck_edge_val_mse,high_support_edge_val_mse,low_support_edge_val_mse,short_horizon_edge_val_mse,long_horizon_edge_val_mse,rare_edge_mean_mse,overall_to_rare_gap,final_val_action_mse_std,best_val_action_mse_std,bottleneck_edge_val_mse_std,non_bottleneck_edge_val_mse_std,high_support_edge_val_mse_std,low_support_edge_val_mse_std,short_horizon_edge_val_mse_std,long_horizon_edge_val_mse_std,rare_edge_mean_mse_std,overall_to_rare_gap_std,num_seeds
scene-play-v0,core_plus_bottleneck_budget192_H5,bottleneck_support_balanced,0.01077017741044975,0.01077017741044975,0.010165130604014201,0.01039315146514505,0.010598254410276248,0.0099569263821228,0.010429831594021301,0.00884081731532705,0.009654291433821351,-0.0011158859766283984,9.87311941571499e-05,9.87311941571499e-05,0.0005909836143232999,0.0008107302013707495,0.0005952912070679504,0.0003943880860756005,9.157281351199935e-05,0.0002783379127549498,0.00023567792921464978,0.0003344091233717997,2
scene-play-v0,core_plus_bottleneck_budget192_H5,bottleneck_weighted,0.0098625848186202,0.0098625848186202,0.00961959763887505,0.0097515862751871,0.0094581367789443,0.00991798524477235,0.00980000861692545,0.008589826170821449,0.009375803018156284,-0.00048678180046391687,0.00031963753281159975,0.00031963753281159975,0.0008488552628988506,0.00030886533174540043,0.00018133272720750014,0.0007345004049839499,0.0003127234610097499,0.00013279414833094983,0.0004835205065172837,0.00016388297370568353,2
scene-play-v0,core_plus_bottleneck_budget192_H5,support_balanced,0.01010927069000895,0.01010927069000895,0.00973216050333235,0.00944566115441585,0.0098788946723744,0.00930000903436255,0.009733063516776299,0.00823133670350375,0.009087835413732884,-0.0010214352762760665,0.00011491449549795021,0.00011491449549795021,0.00051644306181735,0.0008753079807095501,0.0006674778284556995,0.00032971580430575,0.00015000956090330036,0.0004405820137480499,0.00013519228412501617,0.00025010677962296595,2
scene-play-v0,core_plus_bottleneck_budget192_H5,uniform_edge,0.00917782913893455,0.00917782913893455,0.00921977136165545,0.0092025224371644,0.0091747807067943,0.00925463864543255,0.00932409300337705,0.00807477865482595,0.008849729553971317,-0.0003280995849632342,0.00016855413559824966,0.00016855413559824966,0.0005788552574876502,1.9883491872700176e-05,4.7318482231799384e-05,0.00062132044577555,0.00033566861745505097,0.0003139625656727507,0.0002954043791968167,0.0001268502435985662,2
scene-play-v0,core_plus_bottleneck_budget192_H5,uniform_transition,0.00804584543220695,0.00804584543220695,0.00927511587593955,0.008913282080986299,0.0079187968590759,0.01031299851042975,0.0090628338798252,0.0092719546667956,0.009620023017721635,0.001574177585514684,3.3921678550550075e-05,3.3921678550550075e-05,5.9401151104150184e-05,0.00010019837857770013,0.00030440820018270065,0.00049223945994835,0.0002762422716483994,0.0018021954898211,0.00041685162625619944,0.00045077330480674995,2
