dataset,phase2_run,sampling_mode,baseline_sampling_mode,num_seeds,final_val_action_mse,final_val_action_mse_baseline,final_val_action_mse_delta_vs_baseline,final_val_action_mse_ratio_vs_baseline,rare_edge_mean_mse,rare_edge_mean_mse_baseline,rare_edge_mean_mse_delta_vs_baseline,rare_edge_mean_mse_ratio_vs_baseline,bottleneck_edge_val_mse,bottleneck_edge_val_mse_baseline,bottleneck_edge_val_mse_delta_vs_baseline,bottleneck_edge_val_mse_ratio_vs_baseline,low_support_edge_val_mse,low_support_edge_val_mse_baseline,low_support_edge_val_mse_delta_vs_baseline,low_support_edge_val_mse_ratio_vs_baseline,long_horizon_edge_val_mse,long_horizon_edge_val_mse_baseline,long_horizon_edge_val_mse_delta_vs_baseline,long_horizon_edge_val_mse_ratio_vs_baseline
scene-play-v0,core_plus_bottleneck_budget192_H5,bottleneck_support_balanced,uniform_transition,2,0.01077017741044975,0.00804584543220695,0.0027243319782427992,1.3386010831549773,0.009654291433821351,0.009620023017721635,3.426841609971594e-05,1.0035621968925217,0.010165130604014201,0.00927511587593955,0.0008900147280746507,1.0959572624190523,0.0099569263821228,0.01031299851042975,-0.0003560721283069508,0.9654734626455296,0.00884081731532705,0.0092719546667956,-0.0004311373514685503,0.9535009211150994
scene-play-v0,core_plus_bottleneck_budget192_H5,bottleneck_weighted,uniform_transition,2,0.0098625848186202,0.00804584543220695,0.0018167393864132499,1.2257984448894546,0.009375803018156284,0.009620023017721635,-0.000244219999565351,0.9746133664009474,0.00961959763887505,0.00927511587593955,0.00034448176293550015,1.0371404268737079,0.00991798524477235,0.01031299851042975,-0.0003950132656574002,0.9616975348868794,0.008589826170821449,0.0092719546667956,-0.0006821284959741512,0.9264309931953221
scene-play-v0,core_plus_bottleneck_budget192_H5,support_balanced,uniform_transition,2,0.01010927069000895,0.00804584543220695,0.002063425257801999,1.2564584760157402,0.009087835413732884,0.009620023017721635,-0.0005321876039887513,0.944679175610248,0.00973216050333235,0.00927511587593955,0.00045704462739279937,1.0492764331471494,0.00930000903436255,0.01031299851042975,-0.0010129894760672001,0.9017754656860716,0.00823133670350375,0.0092719546667956,-0.0010406179632918497,0.8877671428853644
scene-play-v0,core_plus_bottleneck_budget192_H5,uniform_edge,uniform_transition,2,0.00917782913893455,0.00804584543220695,0.0011319837067275997,1.1406917043417648,0.008849729553971317,0.009620023017721635,-0.0007702934637503177,0.9199281059586538,0.00921977136165545,0.00927511587593955,-5.5344514284100255e-05,0.9940330110130841,0.00925463864543255,0.01031299851042975,-0.0010583598649972006,0.8973761254860204,0.00807477865482595,0.0092719546667956,-0.0011971760119696504,0.8708820248812329
scene-play-v0,core_plus_bottleneck_budget192_H5,uniform_transition,uniform_transition,2,0.00804584543220695,0.00804584543220695,0.0,1.0,0.009620023017721635,0.009620023017721635,0.0,1.0,0.00927511587593955,0.00927511587593955,0.0,1.0,0.01031299851042975,0.01031299851042975,0.0,1.0,0.0092719546667956,0.0092719546667956,0.0,1.0
