edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score
2743,250,9,179,4.614562773144822,low_compatibility_junction,0.005022212913147463,29,0.030815377690118426,0.9044355258149513
2744,10736,498,179,4.607762622481107,low_compatibility_junction,0.005199727137681164,28,0.031909323976455344,0.9012302156431137
2745,4226,198,179,4.606598244333849,low_compatibility_junction,0.005198181714794989,31,0.030578727271576955,0.9012580717096249
2746,10441,483,179,4.556642730889783,low_compatibility_junction,0.0037471584787237503,21,0.02992883510649528,0.9277962118838526
2747,1316,61,21,4.521547175684097,low_compatibility_junction,0.005339080385138831,44,0.026929593457250624,0.8987219255053829
2748,3826,179,43,4.503223756266469,low_compatibility_junction,0.007062326300121082,137,0.02113477510744087,0.8682752328885899
2749,6606,302,21,4.500788208674888,low_compatibility_junction,0.005461152351927012,12,0.047273792860074396,0.896530426738746
2750,9051,418,179,4.490951657800575,low_compatibility_junction,0.0037218813862030706,6,0.05253782743739574,0.9282653702772243
2751,3846,179,253,4.48066922243868,low_compatibility_junction,0.006700721345749674,101,0.02266525230444086,0.8745774470578342
2752,3832,179,129,4.4769263050221815,low_compatibility_junction,0.007072426624568727,85,0.024950916533474945,0.8680998533718458
2753,4153,195,21,4.47278101677828,low_compatibility_junction,0.00762087061884813,20,0.045880729851055825,0.8586298032227577
2754,3856,179,313,4.471475776721903,low_compatibility_junction,0.007521178597996298,104,0.024189134872416578,0.8603434818608476
2755,3842,179,245,4.449913810174477,low_compatibility_junction,0.007060605106039011,49,0.03058827903087609,0.8683051228068995
2756,3877,179,488,4.449828743983498,low_compatibility_junction,0.007355039591775902,67,0.027890818378677844,0.8632069688166959
2757,3823,179,13,4.442951477379996,low_compatibility_junction,0.008063792608895297,176,0.021330691285320155,0.851057272721614
2758,3844,179,250,4.433097946339322,low_compatibility_junction,0.005463836016133428,3,0.08910966165331664,0.8964823082977709
2759,3824,179,34,4.428809860546299,low_compatibility_junction,0.0067494408040951704,294,0.016140537288186377,0.8737256833098729
2760,3847,179,256,4.427320917521282,low_compatibility_junction,0.00653099161171249,274,0.016100075302667764,0.8775513277115031
2761,3859,179,333,4.4196833409602005,low_compatibility_junction,0.008073523716816185,204,0.020403792687715038,0.8508916542352962
2762,3864,179,392,4.415331566843526,low_compatibility_junction,0.0076297269903184955,121,0.023193607406312704,0.8584777298014851
2763,3873,179,472,4.408167927081979,low_compatibility_junction,0.008479530239915097,148,0.023315335032680448,0.8440102796347697
2764,3858,179,322,4.402409983729413,low_compatibility_junction,0.0070657294487298395,179,0.01937998204644969,0.8682161375066998
2765,3835,179,158,4.390752049287623,low_compatibility_junction,0.007029261881235879,138,0.021017769701439978,0.8688496030999889
2766,516,21,141,4.387280020508721,low_compatibility_junction,0.0069738868641937264,81,0.02516046575011696,0.8698123873751107
2767,505,21,31,4.383516928981619,low_compatibility_junction,0.005756414203908265,63,0.024491764377384116,0.8912518031569582
2768,3861,179,353,4.380526239692448,low_compatibility_junction,0.007982764188862599,174,0.021258484596601363,0.8524375873900141
2769,545,21,381,4.368233482356548,low_compatibility_junction,0.007937126632156325,59,0.03067038669428561,0.85321600596185
2770,539,21,319,4.36349736095323,low_compatibility_junction,0.00711248122388497,58,0.02881712392986892,0.8674047040124463
2771,7714,354,179,4.356689558497088,low_compatibility_junction,0.006222015300969759,73,0.02431708160055473,0.8829909690389872
2772,509,21,74,4.353341636189724,low_compatibility_junction,0.006351529281043137,108,0.021382372535663174,0.8807067352229161
2773,3216,155,179,4.350522722550125,low_compatibility_junction,0.006822108062367667,170,0.01923837119547414,0.8724567806122548
2774,547,21,409,4.3401391842900585,low_compatibility_junction,0.005991180776618421,6,0.06792625440411068,0.8870768895037345
2775,5566,257,179,4.334520208871834,low_compatibility_junction,0.008407733271527452,134,0.023933145308720725,0.8452230977803513
2776,521,21,186,4.332560268644118,low_compatibility_junction,0.0015266925329342484,1,0.07810960207886498,0.9699275988234034
2777,10107,471,179,4.329193287703847,low_compatibility_junction,0.007669030422446235,101,0.024748155330718637,0.8578031725366475
2778,3977,186,21,4.324182166092817,low_compatibility_junction,0.00902970039169304,2,0.14072726495673726,0.8347742016937166
2779,5341,249,179,4.321376730016854,low_compatibility_junction,0.008718108970617108,68,0.030910942810528627,0.8399926145277135
2780,518,21,156,4.320825323455551,low_compatibility_junction,0.005557044030119402,78,0.022100669476157637,0.8948126782996431
2781,554,21,449,4.311124626065976,low_compatibility_junction,0.007101047897081384,136,0.02126380602032693,0.8676030731208092
2782,4997,236,179,4.303030909794025,low_compatibility_junction,0.009804934894634505,59,0.03507186172352971,0.8219311078064498
2783,4125,194,179,4.300741959513678,low_compatibility_junction,0.007484311672548453,75,0.027063801526734182,0.860978080169088
2784,3872,179,471,4.293862596094396,low_compatibility_junction,0.008195245751228772,95,0.026399599214912715,0.8488227283314236
2785,10039,467,179,4.291368916612115,low_compatibility_junction,0.007801473759772147,85,0.02657885113585979,0.855533972968315
2786,10867,506,179,4.266457318854401,low_compatibility_junction,0.009423845367564354,32,0.04305913392550749,0.8282196290027609
2787,9691,446,179,4.262991531207003,low_compatibility_junction,0.008999228492029943,44,0.037029827103588764,0.8352830998632124
2788,9004,416,179,4.254267444664918,low_compatibility_junction,0.010809864651452264,46,0.040855907596087225,0.8055763515955708
2789,3840,179,236,4.250173561392115,low_compatibility_junction,0.0072736012313278425,63,0.02833370663296532,0.86461407763733
2790,10812,504,179,4.244850812067993,low_compatibility_junction,0.0056723692208632,45,0.02767791074459362,0.8927511677983927
2791,3177,153,179,4.244395050504502,low_compatibility_junction,0.00520171583463837,42,0.027014180352468296,0.9011943708802104
2792,504,21,12,4.241832364300108,low_compatibility_junction,0.006558204317279683,89,0.02338314490861064,0.877073846740758
2793,10030,467,21,4.239575311566864,low_compatibility_junction,0.007185589644160989,176,0.019709240264861348,0.8661373390357486
2794,1581,75,179,4.236238483574368,low_compatibility_junction,0.007140961450724197,28,0.03844175874151792,0.866910767045536
2795,9151,423,179,4.234866244362878,low_compatibility_junction,0.004815652399390404,35,0.027806215840878536,0.908179667746137
2796,10099,471,21,4.2330269015855535,low_compatibility_junction,0.006731330170496417,93,0.023406299494831515,0.8740422151466583
