bottleneck_score,contract_lcb,contract_score,d_phi,dst,edge_id,edge_type,gas_edge_exists,predicted_contract_positive,predicted_hit,predicted_negative_progress,q_train_support,src,uncertainty
0.0,0.0,0.058616138994693756,31.706552505493164,n000238,e001217,original_target,True,0.058616138994693756,0.0006612180150114,0.21484364569187164,,n000409,0.058616138994693756
0.26266184635460377,0.26266184635460377,0.38541504740715027,31.534942626953125,n000340,e001218,original_target,True,0.38541504740715027,0.002156538423150778,0.05279887840151787,,n000410,0.38541504740715027
0.26266184635460377,0.26266184635460377,0.38541504740715027,31.534942626953125,n000340,e001219,original_target,True,0.38541504740715027,0.002156538423150778,0.05279887840151787,,n000410,0.38541504740715027
0.26266184635460377,0.26266184635460377,0.38541504740715027,31.534942626953125,n000340,e001220,original_target,True,0.38541504740715027,0.002156538423150778,0.05279887840151787,,n000410,0.38541504740715027
0.03228997066617012,0.03228997066617012,0.11230438947677612,30.65277862548828,n000342,e001221,original_target,True,0.11230438947677612,0.001521265134215355,0.10387664288282394,,n000411,0.11230438947677612
0.03228997066617012,0.03228997066617012,0.11230438947677612,30.65277862548828,n000342,e001222,original_target,True,0.11230438947677612,0.001521265134215355,0.10387664288282394,,n000411,0.11230438947677612
0.03228997066617012,0.03228997066617012,0.11230438947677612,30.65277862548828,n000342,e001223,original_target,True,0.11230438947677612,0.001521265134215355,0.10387664288282394,,n000411,0.11230438947677612
0.0,0.0,0.0011258492013439536,31.898611068725586,n000344,e001224,original_target,True,0.0011258492013439536,0.0001920446811709553,0.21439528465270996,,n000412,0.0011258492013439536
0.0,0.0,0.0011258492013439536,31.898611068725586,n000344,e001225,original_target,True,0.0011258492013439536,0.0001920446811709553,0.21439528465270996,,n000412,0.0011258492013439536
0.0,0.0,0.0011258492013439536,31.898611068725586,n000344,e001226,original_target,True,0.0011258492013439536,0.0001920446811709553,0.21439528465270996,,n000412,0.0011258492013439536
0.0,0.0,0.01594734564423561,24.269453048706055,n000342,e001227,original_target,True,0.01594734564423561,0.0026778830215334892,0.3321232497692108,,n000413,0.01594734564423561
0.0,0.0,0.01594734564423561,24.269453048706055,n000342,e001228,original_target,True,0.01594734564423561,0.0026778830215334892,0.3321232497692108,,n000413,0.01594734564423561
0.0,0.0,0.01594734564423561,24.269453048706055,n000342,e001229,original_target,True,0.01594734564423561,0.0026778830215334892,0.3321232497692108,,n000413,0.01594734564423561
0.0,0.0,0.0072294846177101135,25.984865188598633,n000415,e001230,original_target,True,0.0072294846177101135,0.0008877128129824996,0.37102630734443665,,n000414,0.0072294846177101135
0.0,0.0,0.0072294846177101135,25.984865188598633,n000415,e001231,original_target,True,0.0072294846177101135,0.0008877128129824996,0.37102630734443665,,n000414,0.0072294846177101135
0.0,0.0,0.0072294846177101135,25.984865188598633,n000415,e001232,original_target,True,0.0072294846177101135,0.0008877128129824996,0.37102630734443665,,n000414,0.0072294846177101135
0.0,0.0,0.018792804330587387,26.12654685974121,n000417,e001233,original_target,True,0.018792804330587387,0.006558903027325869,0.6823570728302002,,n000416,0.018792804330587387
0.0,0.0,0.018792804330587387,26.12654685974121,n000417,e001234,original_target,True,0.018792804330587387,0.006558903027325869,0.6823570728302002,,n000416,0.018792804330587387
0.0,0.0,0.018792804330587387,26.12654685974121,n000417,e001235,original_target,True,0.018792804330587387,0.006558903027325869,0.6823570728302002,,n000416,0.018792804330587387
0.0,0.0,0.3325919508934021,16.817584991455078,n000419,e001236,original_target,True,0.3325919508934021,0.2377077341079712,0.605689287185669,,n000418,0.3325919508934021
0.0,0.0,0.3325919508934021,16.817584991455078,n000419,e001237,original_target,True,0.3325919508934021,0.2377077341079712,0.605689287185669,,n000418,0.3325919508934021
0.0,0.0,0.3325919508934021,16.817584991455078,n000419,e001238,original_target,True,0.3325919508934021,0.2377077341079712,0.605689287185669,,n000418,0.3325919508934021
0.0,0.0,0.011942539364099503,27.582305908203125,n000417,e001239,original_target,True,0.011942539364099503,0.003256861586123705,0.7102363705635071,,n000420,0.011942539364099503
0.0,0.0,0.011942539364099503,27.582305908203125,n000417,e001240,original_target,True,0.011942539364099503,0.003256861586123705,0.7102363705635071,,n000420,0.011942539364099503
0.0,0.0,0.011942539364099503,27.582305908203125,n000417,e001241,original_target,True,0.011942539364099503,0.003256861586123705,0.7102363705635071,,n000420,0.011942539364099503
0.0,0.0,0.4061179459095001,16.026103973388672,n000419,e001242,original_target,True,0.4061179459095001,0.27640458941459656,0.6258580088615417,,n000421,0.4061179459095001
0.0,0.0,0.4061179459095001,16.026103973388672,n000419,e001243,original_target,True,0.4061179459095001,0.27640458941459656,0.6258580088615417,,n000421,0.4061179459095001
0.0,0.0,0.4061179459095001,16.026103973388672,n000419,e001244,original_target,True,0.4061179459095001,0.27640458941459656,0.6258580088615417,,n000421,0.4061179459095001
0.0,0.0,0.018626345321536064,26.806604385375977,n000417,e001245,original_target,True,0.018626345321536064,0.004969889298081398,0.7281010746955872,,n000422,0.018626345321536064
0.0,0.0,0.018626345321536064,26.806604385375977,n000417,e001246,original_target,True,0.018626345321536064,0.004969889298081398,0.7281010746955872,,n000422,0.018626345321536064
0.0,0.0,0.018626345321536064,26.806604385375977,n000417,e001247,original_target,True,0.018626345321536064,0.004969889298081398,0.7281010746955872,,n000422,0.018626345321536064
0.0,0.0,0.0023821364156901836,28.1961727142334,n000424,e001248,original_target,True,0.0023821364156901836,0.0006906530470587313,0.8095441460609436,,n000423,0.0023821364156901836
0.0,0.0,0.0023821364156901836,28.1961727142334,n000424,e001249,original_target,True,0.0023821364156901836,0.0006906530470587313,0.8095441460609436,,n000423,0.0023821364156901836
0.0,0.0,0.0023821364156901836,28.1961727142334,n000424,e001250,original_target,True,0.0023821364156901836,0.0006906530470587313,0.8095441460609436,,n000423,0.0023821364156901836
0.0,0.0,0.004615211859345436,25.280214309692383,n000426,e001251,original_target,True,0.004615211859345436,0.001937221852131188,0.8435938954353333,,n000425,0.004615211859345436
0.0,0.0,0.004615211859345436,25.280214309692383,n000426,e001252,original_target,True,0.004615211859345436,0.001937221852131188,0.8435938954353333,,n000425,0.004615211859345436
0.0,0.0,0.004615211859345436,25.280214309692383,n000426,e001253,original_target,True,0.004615211859345436,0.001937221852131188,0.8435938954353333,,n000425,0.004615211859345436
0.0,0.0,0.2696497142314911,12.714812278747559,n000428,e001254,original_target,True,0.2696497142314911,0.4091755747795105,0.8705224990844727,,n000427,0.2696497142314911
0.0,0.0,0.2696497142314911,12.714812278747559,n000428,e001255,original_target,True,0.2696497142314911,0.4091755747795105,0.8705224990844727,,n000427,0.2696497142314911
0.0,0.0,0.2696497142314911,12.714812278747559,n000428,e001256,original_target,True,0.2696497142314911,0.4091755747795105,0.8705224990844727,,n000427,0.2696497142314911
