num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
448,1.0,0.8459821428571429,0.1540178571428571,1823.877232142857,611.0,2.713914344358912,0.8125562358422895
