condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,0.0380952380952381,21.047897551154087,0.0380952380952381,11.090653002474095
after,0.1,207 166 252 206 187 186 233 126,0.009523809523809525,2.0270765180536943,0.009523809523809525,8.418144718795316
