edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score,src_edge,dst_edge,is_repair_edge,num_unique_starts,num_unique_episodes,edge_bottleneck_score,median_h,num_segments,repair_reason_edge,planner_usage_count,used_by_planner,mean_endpoint_compatibility,support_group,bottleneck_group,horizon_group,compatibility_group,planner_usage_group
2743,250,9,179,4.614562773144822,low_compatibility_junction,0.00558350499165405,29,0.03277984905119201,0.8943392515067501,9,179,True,104,82,0.3901730212642237,1.0,104,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2744,10736,498,179,4.607762622481107,low_compatibility_junction,0.0057156534499621815,28,0.03371900420187777,0.8919786612986121,498,179,True,96,73,0.3901730212642237,1.0,97,low_compatibility_junction,2.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2745,4226,198,179,4.606598244333849,low_compatibility_junction,0.00553378235406032,31,0.031720813305350135,0.8952290720054109,198,179,True,93,76,0.3901730212642237,1.0,93,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2746,10441,483,179,4.556642730889783,low_compatibility_junction,0.004490371247465234,21,0.033151121066738516,0.9141072025632894,483,179,True,52,35,0.3901730212642237,1.0,52,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2747,1316,61,21,4.521547175684097,low_compatibility_junction,0.005036632384872064,44,0.02600670140637188,0.9041747337717695,61,21,True,123,75,0.4564190951629047,1.0,124,low_compatibility_junction,2.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2748,3826,179,43,4.503223756266469,low_compatibility_junction,0.006753161163783095,137,0.020514140569702563,0.8736606742522638,179,43,True,77,65,0.3901730212642237,2.0,232,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2749,6606,302,21,4.500788208674888,low_compatibility_junction,0.005993511915827791,12,0.04979674179659119,0.887035532473455,302,21,True,88,68,0.4564190951629047,1.0,89,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2750,9051,418,179,4.490951657800575,low_compatibility_junction,0.0034973221675803265,6,0.05081770685004141,0.9324437571311485,418,179,True,20,19,0.3901730212642237,1.0,20,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2751,3846,179,253,4.48066922243868,low_compatibility_junction,0.006628324664981648,101,0.02250637852513952,0.875844694366254,179,253,True,58,52,0.3901730212642237,2.0,166,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2752,3832,179,129,4.4769263050221815,low_compatibility_junction,0.0065497579867951575,85,0.023754938561628282,0.8772220203670179,179,129,True,63,41,0.3901730212642237,2.0,165,low_compatibility_junction,1.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2753,4153,195,21,4.47278101677828,low_compatibility_junction,0.008291168080177158,20,0.04819815449659839,0.8471958682931067,195,21,True,64,44,0.4564190951629047,1.0,64,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2754,3856,179,313,4.471475776721903,low_compatibility_junction,0.007040271259309241,104,0.02316654761599898,0.8686583142850822,179,313,True,57,37,0.3901730212642237,2.0,161,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2755,3842,179,245,4.449913810174477,low_compatibility_junction,0.006679798005985058,49,0.029564206752317756,0.8749435052656002,179,245,True,43,36,0.3901730212642237,2.0,103,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
