query_id,reachable,num_adjacent_edge_pairs,strict_compatible_rate
0,True,3,0.6666666666666666
1,True,2,1.0
2,True,8,0.875
3,True,2,0.5
4,True,2,1.0
5,True,2,0.5
6,True,2,1.0
7,True,2,1.0
8,True,3,1.0
9,True,2,1.0
10,True,8,0.75
11,True,2,1.0
12,True,2,1.0
13,True,2,0.5
14,True,2,1.0
15,True,2,0.0
16,True,2,1.0
17,True,2,1.0
18,False,0,0.0
19,True,2,1.0
20,True,2,0.5
21,True,3,0.6666666666666666
22,True,3,0.3333333333333333
23,True,3,0.3333333333333333
24,True,3,1.0
25,True,2,0.0
26,True,8,0.875
27,True,3,1.0
28,True,2,0.5
29,True,3,0.6666666666666666
30,True,2,1.0
31,True,2,0.5
32,True,3,1.0
33,True,2,0.0
34,True,2,1.0
35,True,2,1.0
36,True,3,0.6666666666666666
37,True,3,0.6666666666666666
38,True,8,0.75
39,True,2,1.0
40,True,2,0.5
41,True,2,1.0
42,True,2,0.5
43,True,1,1.0
44,True,3,1.0
45,True,8,0.75
46,True,2,0.5
47,True,2,1.0
48,True,2,0.5
49,True,2,1.0
50,True,2,0.5
51,True,2,1.0
52,False,0,0.0
53,True,2,1.0
54,True,9,0.5555555555555556
55,True,2,1.0
56,True,2,0.5
57,True,2,0.5
58,True,3,0.3333333333333333
59,True,8,0.375
60,True,2,0.5
61,True,2,0.5
62,True,2,0.5
63,True,2,1.0
64,True,2,1.0
65,True,2,1.0
66,True,2,0.5
67,True,2,0.5
68,True,3,0.6666666666666666
69,True,2,1.0
70,True,3,0.6666666666666666
71,True,3,1.0
72,True,2,1.0
73,True,3,0.0
74,False,0,0.0
75,True,2,0.5
76,False,0,0.0
77,True,2,1.0
78,True,2,0.5
79,True,0,1.0
80,True,3,0.6666666666666666
81,True,3,1.0
82,True,2,1.0
83,True,2,0.5
84,True,1,1.0
85,True,2,0.5
86,True,2,1.0
87,True,2,0.5
88,True,2,1.0
89,True,3,0.6666666666666666
90,True,1,1.0
91,True,2,1.0
92,True,3,1.0
93,True,2,1.0
94,True,2,1.0
95,True,2,0.5
96,True,2,0.5
97,True,0,1.0
98,True,3,0.6666666666666666
99,True,3,0.6666666666666666
100,False,0,0.0
101,True,3,0.0
102,True,3,1.0
103,True,2,0.0
104,True,2,0.5
105,True,2,0.5
106,False,0,0.0
107,True,2,0.5
108,True,2,1.0
109,True,2,1.0
110,True,2,0.5
111,True,2,0.5
112,False,0,0.0
113,True,2,1.0
114,True,2,1.0
115,True,2,0.5
116,True,3,0.6666666666666666
117,True,2,0.0
118,True,2,1.0
119,True,2,1.0
120,True,8,0.75
121,True,2,0.5
122,True,2,1.0
123,True,2,1.0
124,True,2,1.0
125,True,3,0.0
126,True,2,0.5
127,True,2,0.5
128,True,3,0.6666666666666666
129,True,3,0.6666666666666666
130,False,0,0.0
131,True,3,1.0
132,True,2,0.5
133,True,2,1.0
134,True,2,0.0
135,False,0,0.0
136,True,2,0.5
137,False,0,0.0
138,True,3,0.0
139,True,2,0.5
140,True,2,1.0
141,True,8,0.5
142,True,3,1.0
143,True,3,1.0
144,True,3,1.0
145,True,2,1.0
146,True,8,0.875
147,True,2,1.0
148,True,2,0.0
149,True,2,1.0
150,True,2,0.5
151,True,3,0.3333333333333333
152,True,8,0.875
