baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,347,0.0,0.7516339869281046,5.7043478260869565,153,115
kNN_geometry_same_nodes,319,0.0,0.7320261437908496,5.901785714285714,153,112
grid_adjacent_same_nodes,142,0.0,0.16339869281045752,9.52,153,25
random_same_edge_budget,643,0.8926905132192846,1.0,2.2222222222222223,153,153
