dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
antmaze-large-stitch-v0,5,core_plus_bottleneck,80,strict_selected,147,34,0.23129251700680273,8.029411764705882,32.97062316468875,32.93736803297309,500,147.0,34.0,0.294,0.068,,,
antmaze-large-stitch-v0,5,core_plus_bottleneck,80,virtual_query,500,51,0.102,7.627450980392157,32.94750681870431,34.61392641811095,500,,,,,0.198,0.0,0.02897460317460317
