baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,217,0.4009216589861751,0.40816326530612246,5.283333333333333,147,60
kNN_geometry_same_nodes,217,0.35023041474654376,0.4557823129251701,5.865671641791045,147,67
grid_adjacent_same_nodes,144,0.0,0.23129251700680273,9.852941176470589,147,34
random_same_edge_budget,217,0.9585253456221198,0.9183673469387755,4.4148148148148145,147,135
