num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
1413,1.0,0.7912243453644727,0.20877565463552727,1197.209483368719,280.0,2.486096354399114,0.7700322090728693
