baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,374,0.42780748663101603,0.43042071197411,5.135338345864661,309,133
kNN_geometry_same_nodes,374,0.36363636363636365,0.47249190938511326,5.8561643835616435,309,146
grid_adjacent_same_nodes,246,0.0,0.4368932038834951,10.925925925925926,309,135
random_same_edge_budget,374,0.9732620320855615,0.8770226537216829,4.070110701107011,309,271
