dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
antmaze-large-stitch-v0,5,density,120,strict_selected,309,135,0.4368932038834951,8.977777777777778,36.99159163194873,33.15057124947178,500,309.0,135.0,0.618,0.27,,,
antmaze-large-stitch-v0,5,density,120,virtual_query,500,195,0.39,8.948717948717949,38.64718675238536,34.966190953457,500,,,,,0.774,0.0,0.09654794688119497
