dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
scene-play-v0,10,bottleneck,128,strict_selected,9,9,1.0,2.888888888888889,16.99706436857665,14.572153270861449,100,9.0,9.0,0.09,0.09,,,
scene-play-v0,10,bottleneck,128,virtual_query,100,100,1.0,2.64,22.596601351193044,22.339737908793495,100,,,,,1.95,2.0,0.7980000000000002
