segment_source,segment_edge_id,planner_edge_id,src,dst,num_initiation_samples,min_initiation_distance,median_initiation_distance,distance_scale,state_conditioned_risk_score,state_conditioned_risk_penalty,episode_id,replan_index,current_cluster
graph,2,2,3,4,128,1.6341702938079834,23.847999572753906,2.883504867553711,0.43262257719850805,0.10815564429962701,0,5,3
graph,3,3,3,5,71,3.383915424346924,18.08850860595703,2.883504867553711,0.690730579179333,0.17268264479483325,0,5,3
bank,16,16,3,1,45,2.883504867553711,27.618694305419922,2.883504867553711,0.6321205588285577,0.15803013970713942,0,5,3
bank,17,17,3,2,128,2.931837558746338,23.178335189819336,2.883504867553711,0.6382354835552205,0.15955887088880513,0,5,3
bank,18,18,3,4,128,0.42426636815071106,25.0902099609375,2.883504867553711,0.13682312202151226,0.034205780505378064,0,5,3
bank,19,19,3,5,71,3.383915424346924,18.08850860595703,2.883504867553711,0.690730579179333,0.17268264479483325,0,5,3
bank,20,20,3,21,5,3.067488670349121,4.261159896850586,2.883504867553711,0.6548601616327876,0.1637150404081969,0,5,3
bank,21,21,3,22,128,2.824716806411743,12.545116424560547,2.883504867553711,0.6245433610551611,0.15613584026379027,0,5,3
bank,22,22,3,23,128,2.824716806411743,23.821895599365234,2.883504867553711,0.6245433610551611,0.15613584026379027,0,5,3
bank,23,23,3,24,13,3.5174193382263184,35.508846282958984,2.883504867553711,0.7047230799648492,0.1761807699912123,0,5,3
bank,9,9,2,0,29,2.3574705123901367,25.011402130126953,2.3574705123901367,0.6321205588285577,0.15803013970713942,0,6,2
bank,10,10,2,1,128,2.0431432723999023,23.247085571289062,2.3574705123901367,0.5796500009277172,0.1449125002319293,0,6,2
