dataset_name,H,node_selection,node_budget,mode,num_queries,num_reachable,path_coverage,mean_path_edges,mean_path_cost,median_path_cost,all_num_queries,strict_num_queries,strict_num_reachable,strict_query_selection_rate,strict_coverage_over_all,mean_num_virtual_edges_used,median_num_virtual_edges_used,mean_virtual_edge_ratio
antmaze-large-stitch-v0,25,density,120,strict_selected,309,309,1.0,3.1229773462783172,70.04059549259013,69.73257765494361,500,309.0,309.0,0.618,0.618,,,
antmaze-large-stitch-v0,25,density,120,virtual_query,500,485,0.97,3.177319587628866,74.20570313286126,73.08804509063256,500,,,,,1.926,2.0,0.6179333333333334
