query_id,reachable,num_adjacent_edge_pairs,strict_compatible_rate
0,True,2,1.0
1,True,2,1.0
2,True,2,0.5
3,True,2,0.5
4,True,2,0.5
5,True,2,0.5
6,True,2,1.0
7,True,2,0.5
8,True,0,1.0
9,True,2,1.0
10,True,2,1.0
11,True,2,0.5
12,True,2,0.5
13,True,3,0.6666666666666666
14,True,2,1.0
15,True,2,0.0
16,True,2,1.0
17,True,2,0.5
18,True,2,0.5
19,True,2,1.0
20,True,2,0.5
21,True,3,1.0
22,True,2,0.5
23,True,2,1.0
24,True,2,1.0
25,True,2,0.5
26,True,2,1.0
27,True,2,1.0
28,True,2,1.0
29,True,2,1.0
30,True,3,1.0
31,True,2,1.0
32,True,2,1.0
33,True,2,1.0
34,True,2,1.0
35,True,2,1.0
36,True,2,0.5
37,True,2,1.0
38,True,2,1.0
39,True,2,0.5
40,True,2,1.0
41,True,2,0.5
42,True,3,1.0
43,True,2,1.0
44,True,2,0.5
45,True,2,1.0
46,True,2,1.0
47,True,2,1.0
48,True,2,0.5
49,True,2,0.5
50,True,3,0.6666666666666666
51,True,3,0.6666666666666666
52,True,2,0.5
53,True,2,0.5
54,True,2,0.5
55,True,2,1.0
56,True,3,1.0
57,True,2,1.0
58,True,3,1.0
59,True,3,1.0
60,True,2,0.5
61,True,3,0.6666666666666666
62,True,2,0.0
63,True,2,0.5
64,True,2,0.5
65,True,2,1.0
66,True,3,1.0
67,True,2,1.0
68,True,2,0.0
69,True,3,0.6666666666666666
70,True,2,0.5
71,True,2,0.5
72,True,2,1.0
73,True,2,0.5
74,True,3,1.0
75,True,3,1.0
76,True,2,1.0
77,True,2,1.0
78,True,2,1.0
79,True,2,1.0
80,True,2,0.5
81,True,2,1.0
82,True,2,0.5
83,True,2,0.5
84,True,0,1.0
85,True,2,0.0
86,True,2,0.5
87,True,3,0.3333333333333333
88,True,2,0.0
89,True,2,1.0
90,True,2,0.5
91,True,2,1.0
92,True,2,0.5
93,True,2,0.5
94,True,2,1.0
95,True,2,1.0
96,True,3,1.0
97,True,2,0.5
98,True,2,0.5
99,True,1,1.0
100,True,3,0.6666666666666666
101,True,2,0.5
102,True,2,1.0
103,True,2,0.5
104,True,2,0.5
105,True,2,0.5
106,True,2,1.0
107,True,2,0.5
108,True,2,1.0
109,True,2,1.0
110,True,2,0.5
111,True,2,1.0
112,True,2,0.5
113,True,2,0.5
114,True,2,1.0
115,True,2,0.5
116,True,2,1.0
117,True,2,0.0
118,True,2,1.0
119,True,2,0.5
120,True,2,1.0
121,True,2,1.0
122,True,2,0.5
123,True,2,0.5
124,True,3,1.0
125,True,3,1.0
126,True,2,0.5
127,True,2,1.0
128,True,3,0.6666666666666666
129,True,2,1.0
130,True,2,0.5
131,True,2,0.5
132,True,3,0.3333333333333333
133,True,2,0.5
134,True,2,0.5
135,True,2,0.5
136,True,2,1.0
137,True,2,1.0
138,True,2,0.5
139,True,2,0.5
140,True,2,0.5
141,True,2,0.5
142,True,2,0.0
143,True,3,0.3333333333333333
144,True,2,0.5
145,True,2,0.5
146,True,2,1.0
147,True,2,1.0
148,True,2,0.5
149,True,2,0.0
150,True,2,1.0
151,True,2,1.0
152,True,2,1.0
153,True,2,1.0
154,True,2,1.0
155,True,3,1.0
156,True,2,0.5
157,True,2,1.0
158,True,2,0.5
159,True,2,1.0
160,True,2,0.5
161,True,2,1.0
162,True,3,1.0
163,True,2,0.5
164,True,2,1.0
165,True,2,0.5
166,True,3,1.0
167,True,2,0.5
168,True,2,0.5
169,True,2,0.5
170,True,2,1.0
171,True,2,0.5
172,True,0,1.0
173,True,2,1.0
174,True,2,1.0
175,True,2,0.5
176,True,3,1.0
177,True,2,1.0
178,True,2,1.0
179,True,3,1.0
180,True,2,1.0
181,True,2,0.5
182,True,2,0.5
183,True,1,1.0
184,True,2,0.5
185,True,2,1.0
186,True,2,0.5
187,True,2,0.5
188,True,2,0.5
189,True,4,0.75
190,True,3,0.3333333333333333
191,True,1,1.0
192,True,2,1.0
193,True,2,0.5
194,True,2,0.5
195,True,2,0.5
196,True,2,0.5
197,True,2,0.5
198,True,2,1.0
199,True,2,0.5
200,True,2,0.5
201,True,0,1.0
202,True,3,1.0
203,True,3,1.0
204,True,2,0.5
205,True,3,1.0
206,True,2,0.5
207,True,2,0.0
208,True,2,1.0
209,True,2,0.0
210,True,2,1.0
211,True,2,1.0
212,True,3,0.6666666666666666
213,True,2,0.5
214,True,2,0.5
215,True,2,0.5
216,True,2,0.5
217,True,2,0.5
218,True,2,0.5
219,True,2,0.5
220,True,2,1.0
221,True,2,0.0
222,True,2,0.5
223,True,2,1.0
224,True,2,1.0
225,True,2,0.5
226,True,2,0.5
227,True,2,0.5
228,True,2,0.5
229,True,2,1.0
230,True,2,1.0
231,True,2,0.5
232,True,2,0.5
233,True,2,0.5
234,True,2,0.5
235,True,3,1.0
236,True,3,1.0
237,True,2,0.5
238,True,3,1.0
239,True,2,0.5
240,True,2,0.0
241,True,2,1.0
242,True,2,1.0
243,True,2,1.0
244,True,2,1.0
245,True,2,1.0
246,True,2,0.5
247,True,2,1.0
248,True,2,1.0
249,True,2,1.0
250,True,2,0.5
251,True,3,1.0
252,True,2,0.5
253,True,3,1.0
254,True,2,0.5
255,True,3,0.6666666666666666
256,True,2,0.5
257,True,2,0.5
258,True,2,1.0
259,True,3,0.6666666666666666
260,True,2,0.5
261,True,2,1.0
262,True,2,0.5
263,True,2,0.0
264,True,2,1.0
265,True,2,1.0
266,True,2,0.5
267,True,2,1.0
268,True,2,0.5
269,True,2,1.0
270,True,2,0.5
271,True,2,0.5
272,True,2,1.0
273,True,2,0.5
274,True,4,0.75
275,True,3,0.6666666666666666
276,True,2,1.0
277,True,2,1.0
278,True,2,1.0
279,True,2,1.0
280,True,2,0.0
281,True,3,1.0
282,True,3,0.6666666666666666
283,True,2,1.0
284,True,2,1.0
285,True,2,1.0
286,True,2,1.0
287,True,3,1.0
288,True,2,0.0
289,True,3,1.0
290,True,3,1.0
291,True,2,1.0
292,True,2,0.5
293,True,2,0.5
294,True,2,1.0
295,True,2,1.0
296,True,2,0.0
297,True,2,0.5
298,True,2,1.0
299,True,2,0.5
300,True,2,1.0
301,True,2,1.0
302,True,2,1.0
303,True,2,0.5
304,True,3,1.0
305,True,2,1.0
306,True,2,0.5
307,True,2,0.5
308,True,2,1.0
