edge_id,bank_edge_id,src,dst,repair_score,repair_reason,edge_action_mse,num_policy_eval_samples,edge_action_mse_ucb,direct_edge_policy_support_score,src_edge,dst_edge,is_repair_edge,num_unique_starts,num_unique_episodes,edge_bottleneck_score,median_h,num_segments,repair_reason_edge,planner_usage_count,used_by_planner,mean_endpoint_compatibility,support_group,bottleneck_group,horizon_group,compatibility_group,planner_usage_group
2743,250,9,179,4.614562773144822,low_compatibility_junction,0.0055310656818368,29,0.0325993967918414,0.8952777142059192,9,179,True,104,82,0.3901730212642237,1.0,104,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2744,10736,498,179,4.607762622481107,low_compatibility_junction,0.005131809724844,28,0.0316663964796553,0.9024552319464784,498,179,True,96,73,0.3901730212642237,1.0,97,low_compatibility_junction,2.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2745,4226,198,179,4.606598244333849,low_compatibility_junction,0.005842088527354,31,0.0327487175742489,0.8897259628785137,198,179,True,93,76,0.3901730212642237,1.0,93,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2746,10441,483,179,4.556642730889783,low_compatibility_junction,0.0041610094957009,21,0.031750633216952,0.9201485174894816,483,179,True,52,35,0.3901730212642237,1.0,52,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2747,1316,61,21,4.521547175684097,low_compatibility_junction,0.0055066582625096,44,0.0274333845764571,0.895714849262323,61,21,True,123,75,0.4564190951629047,1.0,124,low_compatibility_junction,2.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2748,3826,179,43,4.503223756266469,low_compatibility_junction,0.0067343322651963,137,0.0204761143694688,0.8739897375720678,179,43,True,77,65,0.3901730212642237,2.0,232,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2749,6606,302,21,4.500788208674888,low_compatibility_junction,0.0054653827052485,12,0.0472942146680655,0.8964545771381245,302,21,True,88,68,0.4564190951629047,1.0,89,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2750,9051,418,179,4.490951657800575,low_compatibility_junction,0.0046253154287114,6,0.0590443864592151,0.911643459775884,418,179,True,20,19,0.3901730212642237,1.0,20,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2751,3846,179,253,4.48066922243868,low_compatibility_junction,0.0063192072367101,101,0.0218225976421928,0.8812762441228066,179,253,True,58,52,0.3901730212642237,2.0,166,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2752,3832,179,129,4.4769263050221815,low_compatibility_junction,0.0068345482276259,85,0.0244097983626538,0.8722397374832678,179,129,True,63,41,0.3901730212642237,2.0,165,low_compatibility_junction,1.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2753,4153,195,21,4.47278101677828,low_compatibility_junction,0.0077050661377143,20,0.0461756926432986,0.8571851642494736,195,21,True,64,44,0.4564190951629047,1.0,64,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2754,3856,179,313,4.471475776721903,low_compatibility_junction,0.0070169187769911,104,0.0231164276006291,0.8690641156008819,179,313,True,57,37,0.3901730212642237,2.0,161,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2755,3842,179,245,4.449913810174477,low_compatibility_junction,0.0068002159289103,49,0.0298899740226316,0.872838863057688,179,245,True,43,36,0.3901730212642237,2.0,103,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2756,3877,179,488,4.449828743983498,low_compatibility_junction,0.0064942012506245,67,0.0257908344440853,0.8781972739327014,179,488,True,45,26,0.3901730212642237,2.0,125,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2757,3823,179,13,4.442951477379996,low_compatibility_junction,0.0077643328156889,176,0.0207825588819913,0.8561697158490169,179,13,True,120,83,0.3901730212642237,4.0,152,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2758,3844,179,250,4.433097946339322,low_compatibility_junction,0.0064331068036456,3,0.0971954762028728,0.8792709893153721,179,250,True,9,9,0.3901730212642237,1.0,9,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
2759,3824,179,34,4.428809860546299,low_compatibility_junction,0.0066250419001341,294,0.0159291922730458,0.8759022000975023,179,34,True,123,98,0.3901730212642237,6.0,163,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2760,3847,179,256,4.427320917521282,low_compatibility_junction,0.0063477657594289,274,0.0157816650587957,0.8807730288945365,179,256,True,117,95,0.3901730212642237,6.0,165,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2761,3859,179,333,4.4196833409602005,low_compatibility_junction,0.0078972690398051,204,0.0200922030457114,0.8538964198374703,179,333,True,89,71,0.3901730212642237,5.0,151,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2762,3864,179,392,4.415331566843526,low_compatibility_junction,0.0072838669490792,121,0.0224908964435643,0.8644365781778484,179,392,True,84,62,0.3901730212642237,4.0,103,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2763,3873,179,472,4.408167927081979,low_compatibility_junction,0.0082663439443913,148,0.0229144659752954,0.8476165908306316,179,472,True,88,68,0.3901730212642237,5.0,110,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2764,3858,179,322,4.402409983729413,low_compatibility_junction,0.0070796194630619,179,0.019405969974201,0.8679749803131523,179,322,True,77,53,0.3901730212642237,5.0,121,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2765,3835,179,158,4.390752049287623,low_compatibility_junction,0.0068415622079265,138,0.0206420414523803,0.8721173886182711,179,158,True,67,48,0.3901730212642237,5.0,100,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2766,516,21,141,4.387280020508721,low_compatibility_junction,0.0068280130005326,81,0.0248233809720469,0.8723537506294083,21,141,True,74,57,0.4564190951629047,2.0,163,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2767,505,21,31,4.383516928981619,low_compatibility_junction,0.0058010216148215,63,0.0246088233713446,0.8904570290296219,21,31,True,72,57,0.4564190951629047,2.0,148,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2768,3861,179,353,4.380526239692448,low_compatibility_junction,0.0075924075315652,174,0.0205394687907324,0.859118727473146,179,353,True,69,39,0.3901730212642237,6.0,107,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2769,545,21,381,4.368233482356548,low_compatibility_junction,0.008070198746035,59,0.0309932370805926,0.8509482399144979,21,381,True,66,42,0.4564190951629047,2.0,122,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2770,539,21,319,4.36349736095323,low_compatibility_junction,0.007767465436261,58,0.0304494859705128,0.856116076432051,21,319,True,57,42,0.4564190951629047,2.0,117,low_compatibility_junction,1.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2771,7714,354,179,4.356689558497088,low_compatibility_junction,0.0066020334321265,73,0.0252415009243943,0.8763053562054063,354,179,True,62,13,0.3901730212642237,4.0,62,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2772,509,21,74,4.353341636189724,low_compatibility_junction,0.006381525080845,108,0.0214478189401014,0.8801785436157752,21,74,True,105,77,0.4564190951629047,3.0,130,low_compatibility_junction,2.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
2773,3216,155,179,4.350522722550125,low_compatibility_junction,0.0067057215125875,170,0.0190156170448905,0.8744899907679093,155,179,True,90,13,0.3901730212642237,7.0,90,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,long_horizon,unknown,not_planner_used
2774,547,21,409,4.3401391842900585,low_compatibility_junction,0.0060573638960098,6,0.0683335888176058,0.885903475962998,21,409,True,10,10,0.4564190951629047,1.0,10,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
2775,5566,257,179,4.334520208871834,low_compatibility_junction,0.0080636602690888,134,0.0232680776578717,0.8510595252996905,257,179,True,73,8,0.3901730212642237,6.0,73,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2776,521,21,186,4.332560268644118,low_compatibility_junction,0.0023737007286399,1,0.0978661544574203,0.9536352534301158,21,186,True,9,9,0.4564190951629047,1.0,9,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
2777,10107,471,179,4.329193287703847,low_compatibility_junction,0.0074563722897293,101,0.0242970349457915,0.8614593185352097,471,179,True,57,8,0.3901730212642237,5.0,57,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2778,3977,186,21,4.324182166092817,low_compatibility_junction,0.0087834497680887,2,0.1386728269878787,0.8388956157255266,186,21,True,8,8,0.4564190951629047,1.0,8,low_compatibility_junction,0.0,False,,low_support,low_bottleneck,short_horizon,unknown,not_planner_used
2779,5341,249,179,4.321376730016854,low_compatibility_junction,0.0092216103255529,68,0.0320463061313489,0.8315763134481118,249,179,True,52,7,0.3901730212642237,5.0,52,low_compatibility_junction,0.0,False,,high_support,low_bottleneck,short_horizon,unknown,not_planner_used
2780,518,21,156,4.320825323455551,low_compatibility_junction,0.0055162185297096,78,0.0219989620714638,0.8955436001688365,21,156,True,70,53,0.4564190951629047,3.0,83,low_compatibility_junction,1.0,True,,high_support,low_bottleneck,short_horizon,unknown,planner_used
