condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,1.0,12.044792856463834,1.0,10.971167967158333
after,0.1,371 259 175 410 429 271 171 319 43 463 199 163 248 139 149 121 290 167 3 385,0.7857142857142857,13.803492262379319,0.7857142857142857,11.705425061858499
