baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,1339,0.520537714712472,0.9285714285714286,4.3076923076923075,14,13
random_same_edge_budget,2150,0.9181395348837209,1.0,2.5714285714285716,14,14
