condition,top_q,removed_nodes,path_coverage,mean_path_cost,reachable_pair_ratio,average_shortest_path_length
before,0.1,,1.0,69.30732200813254,1.0,106.28713337335766
after,0.1,332 207 206 146 86 232 231 126 166 313 233 292,0.8396624472573839,70.73751942290384,0.8396624472573839,115.73074702541226
