num_adjacent_edge_pairs,cluster_compatible_rate,strict_compatible_rate,incompatible_rate,mean_num_bridge_segments,median_num_bridge_segments,mean_compatibility_support_rate,lcb_compatible_rate
15405,1.0,0.5516390782213567,0.4483609217786433,11462.923855890944,99.0,8.412166353821751,0.543785517448702
