baseline,num_edges,unsupported_edge_rate,path_coverage_strict,hop_count_cost,num_queries_strict,num_reachable_strict
kNN_same_nodes,788,0.0012690355329949238,0.9915611814345991,4.817021276595745,237,235
kNN_geometry_same_nodes,737,0.0013568521031207597,0.9915611814345991,5.153191489361702,237,235
grid_adjacent_same_nodes,274,0.0,0.7257383966244726,12.459302325581396,237,172
random_same_edge_budget,1275,0.9058823529411765,1.0,2.2953586497890295,237,237
