segment_source,segment_edge_id,edge_src,edge_dst,attempts,completed,timeouts,success_rate,failure_excess,mean_attempt_steps,mean_final_subgoal_l2,mean_selected_policy_action_mse
bank,0,0,1,1,0,1,0.0,1,14.0,9.98533821105957,0.03923908621072769
bank,1,0,20,1,0,1,0.0,1,14.0,14.36876106262207,0.06600280851125717
bank,2,0,21,2,0,2,0.0,2,14.0,13.811939716339111,0.09793959558010101
bank,5,1,3,1,0,1,0.0,1,20.0,11.3976411819458,0.037892282009124756
bank,12,2,4,1,0,1,0.0,1,13.0,12.266825675964355,0.03261202201247215
bank,120,22,2,1,1,0,1.0,0,4.0,10.943714141845703,0.0545751117169857
bank,121,22,3,1,0,1,0.0,1,16.0,9.939330101013184,0.3043484687805176
bank,123,22,23,1,0,1,0.0,1,11.0,24.0784969329834,0.01358801033347845
